Frame,x,y
1,0.193,0.055
2,0.201,0.055
3,0.211,0.055
4,0.22,0.055
5,0.228,0.055
6,0.237,0.054
7,0.246,0.052
8,0.256,0.052
9,0.266,0.052
10,0.275,0.051
11,0.284,0.049
12,0.293,0.047
13,0.302,0.045
14,0.312,0.044
15,0.321,0.043
16,0.329,0.041
17,0.339,0.038
18,0.356,0.034
19,0.378,0.029
20,0.396,0.026
21,0.408,0.023
22,0.422,0.02
23,0.44,0.016
24,0.449,0.015
25,0.447,0.015
26,0.45,0.015
27,0.467,0.013
28,0.488,0.012
29,0.507,0.012
30,0.527,0.012
31,0.548,0.009
32,0.57,0.006
33,0.591,0.004
34,0.611,0.003
35,0.632,0.001
36,0.653,0.0
37,0.673,0.001
38,0.692,0.003
39,0.709,0.004
40,0.724,0.003
41,0.735,0.003
42,0.744,0.007
43,0.747,0.02
44,0.746,0.039
45,0.74,0.055
46,0.728,0.07
47,0.71,0.089
48,0.689,0.113
49,0.666,0.138
50,0.638,0.167
51,0.599,0.207
52,0.559,0.248
53,0.544,0.263
54,0.551,0.258
55,0.535,0.27
56,0.485,0.315
57,0.427,0.373
58,0.381,0.427
59,0.34,0.475
60,0.299,0.518
61,0.257,0.564
62,0.212,0.618
63,0.169,0.674
64,0.13,0.727
65,0.098,0.773
66,0.072,0.809
67,0.047,0.852
68,0.02,0.91
69,0.001,0.962
70,0.0,0.985
71,0.006,0.991
72,0.02,0.995
73,0.036,1.0
74,0.057,1.0
75,0.082,0.998
76,0.111,0.996
77,0.141,0.995
78,0.173,0.992
79,0.21,0.987
80,0.259,0.981
81,0.305,0.977
82,0.319,0.976
83,0.312,0.977
84,0.33,0.974
85,0.38,0.967
86,0.434,0.962
87,0.481,0.96
88,0.532,0.956
89,0.588,0.949
90,0.635,0.944
91,0.674,0.941
92,0.734,0.938
93,0.822,0.935
94,0.898,0.933
95,0.937,0.932
96,0.955,0.93
97,0.97,0.925
98,0.984,0.921
99,0.994,0.917
100,1.0,0.915
