Frame,x,y
1,0.298,0.204
2,0.294,0.201
3,0.290,0.198
4,0.288,0.197
5,0.286,0.197
6,0.286,0.202
7,0.286,0.207
8,0.286,0.210
9,0.286,0.213
10,0.283,0.217
11,0.282,0.221
12,0.281,0.223
13,0.280,0.224
14,0.280,0.224
15,0.280,0.223
16,0.280,0.221
17,0.280,0.220
18,0.280,0.218
19,0.280,0.218
20,0.280,0.218
21,0.284,0.220
22,0.290,0.225
23,0.294,0.227
24,0.297,0.229
25,0.302,0.232
26,0.309,0.235
27,0.312,0.237
28,0.315,0.238
29,0.325,0.237
30,0.337,0.236
31,0.343,0.235
32,0.350,0.234
33,0.366,0.227
34,0.384,0.220
35,0.393,0.216
36,0.403,0.212
37,0.424,0.203
38,0.449,0.195
39,0.512,0.186
40,0.569,0.177
41,0.600,0.172
42,0.632,0.169
43,0.663,0.176
44,0.691,0.181
45,0.707,0.184
46,0.738,0.185
47,0.795,0.180
48,0.840,0.177
49,0.869,0.175
50,0.894,0.167
51,0.916,0.153
52,0.936,0.144
53,0.956,0.140
54,0.970,0.137
55,0.980,0.135
56,0.987,0.133
57,0.992,0.132
58,0.993,0.134
59,0.992,0.137
60,0.991,0.140
61,0.990,0.142
62,0.979,0.143
63,0.966,0.144
64,0.958,0.145
65,0.950,0.146
66,0.905,0.184
67,0.858,0.224
68,0.834,0.245
69,0.805,0.270
70,0.684,0.375
71,0.571,0.474
72,0.511,0.527
73,0.457,0.576
74,0.430,0.610
75,0.407,0.640
76,0.393,0.658
77,0.382,0.672
78,0.375,0.681
79,0.432,0.690
80,0.607,0.701
81,0.746,0.711
82,0.834,0.717
83,0.909,0.722
84,0.969,0.726
85,1.014,0.729
86,1.045,0.731
87,1.074,0.731
88,1.102,0.730
89,1.121,0.729
90,1.136,0.728
91,1.151,0.731
92,1.166,0.735
93,1.160,0.731
94,1.146,0.725
95,1.139,0.721
96,1.133,0.718
97,1.129,0.717
98,1.126,0.716
99,1.131,0.721
100,1.136,0.726
