Frame,x,y
1,0.278,0.0
2,0.293,0.002
3,0.314,0.005
4,0.335,0.009
5,0.352,0.014
6,0.369,0.018
7,0.386,0.022
8,0.406,0.026
9,0.428,0.031
10,0.448,0.035
11,0.457,0.037
12,0.455,0.037
13,0.455,0.037
14,0.47,0.04
15,0.492,0.045
16,0.511,0.049
17,0.527,0.052
18,0.55,0.058
19,0.586,0.068
20,0.624,0.078
21,0.65,0.085
22,0.665,0.089
23,0.678,0.092
24,0.693,0.094
25,0.711,0.097
26,0.727,0.101
27,0.741,0.106
28,0.755,0.11
29,0.767,0.114
30,0.779,0.118
31,0.792,0.122
32,0.803,0.126
33,0.812,0.131
34,0.819,0.136
35,0.822,0.142
36,0.823,0.149
37,0.822,0.156
38,0.82,0.164
39,0.816,0.173
40,0.811,0.181
41,0.801,0.192
42,0.783,0.208
43,0.754,0.232
44,0.731,0.25
45,0.733,0.25
46,0.744,0.241
47,0.722,0.258
48,0.641,0.318
49,0.542,0.392
50,0.47,0.446
51,0.428,0.478
52,0.39,0.508
53,0.345,0.547
54,0.296,0.591
55,0.248,0.634
56,0.204,0.677
57,0.162,0.72
58,0.123,0.762
59,0.09,0.8
60,0.062,0.832
61,0.04,0.86
62,0.022,0.884
63,0.007,0.907
64,0.0,0.927
65,0.0,0.947
66,0.0,0.963
67,0.006,0.976
68,0.018,0.986
69,0.033,0.992
70,0.053,0.995
71,0.075,0.997
72,0.102,0.998
73,0.131,1.0
74,0.164,1.0
75,0.199,1.0
76,0.235,1.0
77,0.273,1.0
78,0.312,1.0
79,0.353,1.0
80,0.396,1.0
81,0.44,1.0
82,0.485,0.998
83,0.531,0.997
84,0.575,0.996
85,0.619,0.997
86,0.66,0.998
87,0.698,0.999
88,0.737,1.0
89,0.776,1.0
90,0.813,1.0
91,0.846,1.0
92,0.875,1.0
93,0.9,1.0
94,0.923,1.0
95,0.943,1.0
96,0.96,1.0
97,0.975,1.0
98,0.986,1.0
99,0.995,0.998
100,1.0,0.997
