Frame,x,y
1,0.216,0.216
2,0.223,0.213
3,0.230,0.210
4,0.233,0.209
5,0.239,0.208
6,0.261,0.205
7,0.282,0.202
8,0.293,0.201
9,0.309,0.199
10,0.340,0.194
11,0.367,0.189
12,0.382,0.187
13,0.407,0.184
14,0.448,0.178
15,0.480,0.173
16,0.501,0.170
17,0.533,0.164
18,0.577,0.156
19,0.610,0.150
20,0.633,0.146
21,0.674,0.140
22,0.727,0.133
23,0.763,0.128
24,0.790,0.125
25,0.834,0.123
26,0.886,0.120
27,0.918,0.119
28,0.943,0.118
29,0.983,0.121
30,1.025,0.124
31,1.048,0.125
32,1.069,0.126
33,1.094,0.128
34,1.120,0.130
35,1.133,0.131
36,1.146,0.132
37,1.150,0.134
38,1.154,0.136
39,1.156,0.137
40,1.154,0.139
41,1.134,0.143
42,1.116,0.146
43,1.105,0.149
44,1.070,0.159
45,0.973,0.190
46,0.893,0.215
47,0.844,0.231
48,0.796,0.258
49,0.746,0.301
50,0.708,0.334
51,0.684,0.356
52,0.645,0.392
53,0.593,0.440
54,0.557,0.474
55,0.531,0.498
56,0.495,0.533
57,0.454,0.574
58,0.427,0.601
59,0.407,0.621
60,0.382,0.648
61,0.355,0.677
62,0.339,0.694
63,0.326,0.708
64,0.312,0.727
65,0.299,0.747
66,0.292,0.757
67,0.286,0.766
68,0.287,0.775
69,0.288,0.784
70,0.289,0.789
71,0.292,0.794
72,0.310,0.795
73,0.326,0.796
74,0.335,0.797
75,0.349,0.798
76,0.379,0.795
77,0.404,0.794
78,0.419,0.793
79,0.443,0.792
80,0.485,0.791
81,0.519,0.790
82,0.541,0.790
83,0.578,0.789
84,0.632,0.787
85,0.673,0.785
86,0.701,0.784
87,0.744,0.783
88,0.799,0.781
89,0.835,0.779
90,0.862,0.778
91,0.905,0.777
92,0.954,0.776
93,0.985,0.776
94,1.010,0.776
95,1.041,0.775
96,1.074,0.774
97,1.093,0.774
98,1.109,0.774
99,1.126,0.773
100,1.142,0.772
