Frame,x,y
1,0.142,0.268
2,0.142,0.267
3,0.142,0.266
4,0.142,0.265
5,0.145,0.263
6,0.157,0.260
7,0.167,0.258
8,0.173,0.257
9,0.192,0.253
10,0.223,0.248
11,0.244,0.245
12,0.259,0.242
13,0.291,0.234
14,0.327,0.225
15,0.347,0.219
16,0.367,0.214
17,0.413,0.205
18,0.454,0.197
19,0.477,0.193
20,0.505,0.187
21,0.546,0.177
22,0.577,0.170
23,0.598,0.166
24,0.635,0.158
25,0.684,0.149
26,0.716,0.142
27,0.740,0.137
28,0.784,0.133
29,0.831,0.130
30,0.855,0.128
31,0.880,0.126
32,0.920,0.125
33,0.955,0.124
34,0.975,0.124
35,0.997,0.124
36,1.022,0.123
37,1.041,0.122
38,1.053,0.122
39,1.063,0.122
40,1.072,0.122
41,1.077,0.122
42,1.082,0.122
43,1.074,0.125
44,1.066,0.128
45,1.062,0.130
46,1.052,0.132
47,1.017,0.135
48,0.987,0.136
49,0.968,0.137
50,0.931,0.150
51,0.867,0.178
52,0.822,0.198
53,0.790,0.212
54,0.755,0.245
55,0.720,0.287
56,0.699,0.312
57,0.681,0.333
58,0.634,0.382
59,0.588,0.430
60,0.563,0.455
61,0.534,0.484
62,0.490,0.529
63,0.454,0.566
64,0.433,0.589
65,0.407,0.615
66,0.377,0.646
67,0.357,0.667
68,0.342,0.682
69,0.327,0.701
70,0.312,0.720
71,0.303,0.731
72,0.296,0.740
73,0.297,0.747
74,0.298,0.752
75,0.298,0.756
76,0.303,0.757
77,0.321,0.755
78,0.336,0.754
79,0.346,0.752
80,0.365,0.750
81,0.391,0.747
82,0.409,0.745
83,0.423,0.742
84,0.463,0.739
85,0.509,0.734
86,0.533,0.732
87,0.558,0.730
88,0.616,0.727
89,0.668,0.724
90,0.697,0.721
91,0.737,0.719
92,0.798,0.716
93,0.845,0.713
94,0.876,0.711
95,0.920,0.709
96,0.972,0.708
97,1.006,0.707
98,1.032,0.706
99,1.069,0.711
100,1.108,0.716
