Frame,x,y
1,0.152,0.242
2,0.155,0.243
3,0.158,0.244
4,0.159,0.244
5,0.164,0.245
6,0.176,0.247
7,0.183,0.249
8,0.189,0.250
9,0.210,0.252
10,0.236,0.254
11,0.249,0.255
12,0.267,0.256
13,0.301,0.256
14,0.329,0.256
15,0.345,0.256
16,0.377,0.253
17,0.420,0.247
18,0.445,0.244
19,0.466,0.242
20,0.517,0.233
21,0.563,0.225
22,0.589,0.221
23,0.628,0.208
24,0.686,0.182
25,0.728,0.164
26,0.758,0.151
27,0.816,0.147
28,0.882,0.146
29,0.915,0.146
30,0.952,0.146
31,1.001,0.146
32,1.040,0.146
33,1.064,0.146
34,1.089,0.146
35,1.113,0.146
36,1.128,0.146
37,1.140,0.146
38,1.140,0.147
39,1.140,0.148
40,1.140,0.149
41,1.129,0.151
42,1.101,0.155
43,1.081,0.157
44,1.067,0.160
45,1.021,0.164
46,0.968,0.168
47,0.941,0.170
48,0.908,0.180
49,0.851,0.223
50,0.804,0.256
51,0.776,0.278
52,0.734,0.313
53,0.684,0.359
54,0.654,0.386
55,0.628,0.408
56,0.576,0.455
57,0.529,0.497
58,0.502,0.520
59,0.469,0.551
60,0.427,0.593
61,0.397,0.623
62,0.376,0.644
63,0.352,0.670
64,0.326,0.698
65,0.313,0.711
66,0.300,0.725
67,0.289,0.739
68,0.280,0.751
69,0.274,0.757
70,0.275,0.761
71,0.281,0.762
72,0.285,0.763
73,0.288,0.764
74,0.310,0.760
75,0.330,0.756
76,0.341,0.753
77,0.360,0.751
78,0.392,0.749
79,0.413,0.747
80,0.429,0.746
81,0.474,0.748
82,0.526,0.750
83,0.552,0.751
84,0.584,0.752
85,0.643,0.755
86,0.690,0.756
87,0.718,0.758
88,0.769,0.759
89,0.835,0.760
90,0.875,0.760
91,0.908,0.760
92,0.970,0.762
93,1.026,0.764
94,1.057,0.765
95,1.092,0.766
96,1.132,0.766
97,1.160,0.766
98,1.180,0.766
99,1.200,0.757
100,1.220,0.746
