Frame,x,y
1,0.602,0.908
2,0.602,0.908
3,0.602,0.908
4,0.602,0.908
5,0.599,0.793
6,0.597,0.707
7,0.596,0.650
8,0.596,0.621
9,0.596,0.599
10,0.596,0.584
11,0.599,0.539
12,0.601,0.505
13,0.602,0.482
14,0.602,0.470
15,0.602,0.461
16,0.602,0.456
17,0.606,0.412
18,0.609,0.379
19,0.612,0.356
20,0.613,0.345
21,0.614,0.337
22,0.614,0.332
23,0.591,0.291
24,0.574,0.260
25,0.562,0.240
26,0.557,0.229
27,0.553,0.221
28,0.550,0.216
29,0.551,0.199
30,0.552,0.185
31,0.552,0.176
32,0.552,0.172
33,0.552,0.169
34,0.552,0.166
35,0.552,0.157
36,0.552,0.150
37,0.552,0.146
38,0.552,0.143
39,0.557,0.140
40,0.566,0.136
41,0.571,0.133
42,0.575,0.131
43,0.578,0.130
44,0.579,0.130
45,0.595,0.129
46,0.624,0.126
47,0.639,0.125
48,0.649,0.123
49,0.656,0.122
50,0.660,0.122
51,0.678,0.123
52,0.710,0.126
53,0.726,0.127
54,0.738,0.128
55,0.746,0.128
56,0.750,0.128
57,0.770,0.143
58,0.806,0.174
59,0.823,0.190
60,0.837,0.202
61,0.846,0.210
62,0.850,0.214
63,0.865,0.261
64,0.890,0.352
65,0.902,0.397
66,0.911,0.431
67,0.918,0.454
68,0.921,0.465
69,0.914,0.485
70,0.898,0.514
71,0.890,0.529
72,0.884,0.539
73,0.880,0.546
74,0.877,0.550
75,0.857,0.559
76,0.818,0.572
77,0.798,0.579
78,0.783,0.583
79,0.774,0.586
80,0.742,0.578
81,0.718,0.572
82,0.702,0.568
83,0.694,0.565
84,0.688,0.563
85,0.684,0.562
86,0.668,0.561
87,0.656,0.559
88,0.648,0.558
89,0.644,0.558
90,0.641,0.558
91,0.640,0.558
92,0.619,0.550
93,0.603,0.544
94,0.592,0.540
95,0.587,0.537
96,0.583,0.535
97,0.580,0.534
98,0.575,0.529
99,0.571,0.525
100,0.568,0.522
