Frame,x,y
1,0.552,0.912
2,0.552,0.912
3,0.552,0.912
4,0.553,0.910
5,0.554,0.908
6,0.554,0.906
7,0.554,0.906
8,0.554,0.906
9,0.552,0.901
10,0.550,0.891
11,0.548,0.884
12,0.546,0.881
13,0.547,0.852
14,0.549,0.823
15,0.550,0.806
16,0.550,0.796
17,0.550,0.791
18,0.552,0.759
19,0.555,0.727
20,0.556,0.708
21,0.556,0.697
22,0.556,0.691
23,0.556,0.663
24,0.556,0.634
25,0.556,0.616
26,0.556,0.607
27,0.556,0.602
28,0.563,0.573
29,0.570,0.541
30,0.575,0.522
31,0.578,0.513
32,0.579,0.508
33,0.587,0.485
34,0.597,0.459
35,0.603,0.445
36,0.606,0.437
37,0.607,0.432
38,0.609,0.392
39,0.611,0.346
40,0.612,0.320
41,0.612,0.305
42,0.612,0.297
43,0.608,0.274
44,0.603,0.250
45,0.600,0.237
46,0.598,0.229
47,0.597,0.225
48,0.592,0.204
49,0.587,0.178
50,0.584,0.163
51,0.582,0.155
52,0.585,0.140
53,0.587,0.129
54,0.588,0.123
55,0.588,0.120
56,0.588,0.118
57,0.587,0.110
58,0.586,0.103
59,0.586,0.099
60,0.586,0.098
61,0.586,0.096
62,0.605,0.088
63,0.621,0.081
64,0.630,0.077
65,0.634,0.076
66,0.637,0.074
67,0.665,0.074
68,0.687,0.074
69,0.701,0.074
70,0.708,0.074
71,0.713,0.074
72,0.742,0.092
73,0.765,0.108
74,0.779,0.118
75,0.786,0.122
76,0.791,0.125
77,0.809,0.142
78,0.823,0.155
79,0.831,0.163
80,0.836,0.168
81,0.839,0.171
82,0.830,0.262
83,0.821,0.345
84,0.815,0.394
85,0.812,0.423
86,0.810,0.437
87,0.787,0.454
88,0.766,0.467
89,0.754,0.475
90,0.745,0.480
91,0.715,0.488
92,0.697,0.494
93,0.686,0.497
94,0.679,0.498
95,0.676,0.500
96,0.657,0.497
97,0.645,0.495
98,0.638,0.494
99,0.633,0.494
100,0.630,0.494
