Frame,x,y
1,0.560,0.916
2,0.561,0.914
3,0.562,0.912
4,0.562,0.911
5,0.563,0.905
6,0.567,0.891
7,0.569,0.882
8,0.570,0.875
9,0.573,0.857
10,0.576,0.836
11,0.577,0.825
12,0.578,0.809
13,0.579,0.773
14,0.580,0.745
15,0.582,0.727
16,0.583,0.699
17,0.586,0.665
18,0.587,0.645
19,0.588,0.628
20,0.589,0.597
21,0.590,0.569
22,0.590,0.553
23,0.590,0.532
24,0.592,0.500
25,0.592,0.479
26,0.592,0.463
27,0.593,0.440
28,0.594,0.414
29,0.595,0.401
30,0.596,0.385
31,0.597,0.361
32,0.598,0.341
33,0.598,0.329
34,0.599,0.316
35,0.602,0.303
36,0.603,0.295
37,0.604,0.288
38,0.608,0.277
39,0.612,0.267
40,0.615,0.261
41,0.619,0.255
42,0.627,0.249
43,0.632,0.244
44,0.635,0.241
45,0.646,0.238
46,0.658,0.236
47,0.665,0.235
48,0.674,0.234
49,0.693,0.231
50,0.708,0.230
51,0.716,0.228
52,0.732,0.229
53,0.752,0.232
54,0.764,0.233
55,0.774,0.234
56,0.794,0.242
57,0.812,0.249
58,0.822,0.252
59,0.835,0.260
60,0.853,0.274
61,0.865,0.285
62,0.874,0.292
63,0.887,0.309
64,0.900,0.328
65,0.907,0.337
66,0.913,0.348
67,0.917,0.367
68,0.921,0.382
69,0.923,0.392
70,0.921,0.407
71,0.915,0.424
72,0.911,0.435
73,0.908,0.444
74,0.890,0.464
75,0.874,0.482
76,0.865,0.492
77,0.851,0.504
78,0.827,0.520
79,0.811,0.531
80,0.800,0.538
81,0.780,0.549
82,0.758,0.560
83,0.747,0.566
84,0.734,0.571
85,0.711,0.578
86,0.694,0.583
87,0.682,0.587
88,0.667,0.591
89,0.650,0.595
90,0.639,0.598
91,0.630,0.600
92,0.618,0.602
93,0.607,0.604
94,0.601,0.605
95,0.596,0.606
96,0.592,0.606
97,0.589,0.606
98,0.586,0.606
99,0.585,0.603
100,0.584,0.600
