Frame,x,y
1,0.403,0.929
2,0.403,0.933
3,0.403,0.933
4,0.403,0.933
5,0.403,0.933
6,0.403,0.935
7,0.403,0.937
8,0.403,0.937
9,0.403,0.937
10,0.407,0.941
11,0.411,0.949
12,0.422,0.959
13,0.436,0.97
14,0.457,0.985
15,0.486,0.997
16,0.521,0.999
17,0.562,0.989
18,0.602,0.973
19,0.647,0.95
20,0.691,0.908
21,0.736,0.867
22,0.778,0.823
23,0.815,0.782
24,0.849,0.737
25,0.881,0.679
26,0.913,0.614
27,0.945,0.551
28,0.973,0.483
29,0.989,0.417
30,1.0,0.348
31,0.992,0.293
32,0.978,0.235
33,0.95,0.168
34,0.898,0.113
35,0.835,0.074
36,0.77,0.038
37,0.701,0.017
38,0.621,0.001
39,0.547,0.0
40,0.472,0.011
41,0.397,0.044
42,0.326,0.079
43,0.253,0.119
44,0.182,0.174
45,0.12,0.231
46,0.072,0.303
47,0.036,0.381
48,0.009,0.465
49,0.0,0.552
50,0.001,0.636
51,0.013,0.712
52,0.037,0.782
53,0.068,0.846
54,0.11,0.897
55,0.163,0.941
56,0.215,0.968
57,0.272,0.988
58,0.321,0.999
59,0.397,0.978
60,0.453,0.926
61,0.456,0.903
62,0.459,0.894
63,0.472,0.823
64,0.48,0.752
65,0.484,0.673
66,0.484,0.611
67,0.487,0.551
68,0.49,0.496
69,0.487,0.445
70,0.483,0.403
71,0.479,0.376
72,0.475,0.355
73,0.48,0.345
74,0.484,0.34
75,0.48,0.35
76,0.482,0.354
77,0.484,0.353
78,0.484,0.354
79,0.484,0.361
80,0.484,0.371
81,0.484,0.37
82,0.48,0.374
83,0.48,0.374
84,0.476,0.378
85,0.475,0.375
86,0.473,0.376
87,0.471,0.379
88,0.47,0.378
89,0.465,0.379
90,0.466,0.382
91,0.466,0.382
92,0.462,0.382
93,0.462,0.382
94,0.462,0.382
95,0.46,0.38
96,0.454,0.378
97,0.452,0.378
98,0.452,0.378
99,0.452,0.378
100,0.457,0.378
