Frame,x,y
1,0.744,0.846
2,0.747,0.848
3,0.753,0.852
4,0.766,0.855
5,0.786,0.864
6,0.808,0.864
7,0.831,0.861
8,0.848,0.858
9,0.865,0.857
10,0.882,0.856
11,0.905,0.855
12,0.922,0.859
13,0.947,0.844
14,0.968,0.827
15,0.986,0.811
16,1.002,0.796
17,1.015,0.783
18,1.035,0.757
19,1.052,0.736
20,1.067,0.707
21,1.083,0.681
22,1.096,0.656
23,1.109,0.630
24,1.123,0.597
25,1.131,0.553
26,1.132,0.518
27,1.135,0.472
28,1.130,0.436
29,1.122,0.408
30,1.105,0.366
31,1.093,0.329
32,1.081,0.292
33,1.065,0.274
34,1.039,0.236
35,1.010,0.204
36,0.979,0.180
37,0.940,0.142
38,0.910,0.126
39,0.881,0.126
40,0.832,0.111
41,0.795,0.096
42,0.761,0.087
43,0.725,0.079
44,0.696,0.078
45,0.670,0.072
46,0.640,0.056
47,0.607,0.056
48,0.575,0.060
49,0.539,0.063
50,0.505,0.068
51,0.479,0.075
52,0.455,0.081
53,0.431,0.086
54,0.395,0.100
55,0.364,0.114
56,0.338,0.138
57,0.323,0.174
58,0.307,0.191
59,0.284,0.216
60,0.272,0.238
61,0.263,0.257
62,0.254,0.275
63,0.250,0.322
64,0.246,0.352
65,0.241,0.401
66,0.238,0.456
67,0.235,0.499
68,0.231,0.533
69,0.226,0.567
70,0.226,0.607
71,0.230,0.639
72,0.238,0.678
73,0.250,0.712
74,0.260,0.736
75,0.269,0.759
76,0.284,0.788
77,0.302,0.816
78,0.322,0.836
79,0.356,0.871
80,0.385,0.901
81,0.467,0.903
82,0.626,0.872
83,0.684,0.852
84,0.713,0.833
85,0.730,0.815
86,0.747,0.777
87,0.758,0.746
88,0.765,0.721
89,0.768,0.699
90,0.770,0.669
91,0.770,0.642
92,0.768,0.621
93,0.762,0.587
94,0.757,0.556
95,0.752,0.530
96,0.743,0.517
97,0.739,0.502
98,0.734,0.489
99,0.726,0.473
100,0.720,0.464
