Frame,x,y
1,0.724,0.884
2,0.727,0.884
3,0.732,0.884
4,0.738,0.884
5,0.752,0.884
6,0.769,0.885
7,0.802,0.892
8,0.821,0.898
9,0.844,0.903
10,0.872,0.908
11,0.892,0.911
12,0.929,0.905
13,0.956,0.898
14,0.996,0.875
15,1.020,0.859
16,1.036,0.848
17,1.056,0.823
18,1.075,0.795
19,1.088,0.772
20,1.097,0.755
21,1.107,0.727
22,1.116,0.694
23,1.122,0.669
24,1.129,0.623
25,1.132,0.590
26,1.130,0.550
27,1.126,0.519
28,1.122,0.496
29,1.117,0.463
30,1.112,0.434
31,1.106,0.408
32,1.097,0.366
33,1.086,0.330
34,1.072,0.292
35,1.061,0.266
36,1.045,0.237
37,1.022,0.206
38,1.004,0.185
39,0.968,0.153
40,0.942,0.130
41,0.911,0.107
42,0.885,0.091
43,0.862,0.080
44,0.823,0.065
45,0.788,0.054
46,0.752,0.048
47,0.727,0.044
48,0.699,0.039
49,0.662,0.034
50,0.636,0.031
51,0.592,0.027
52,0.562,0.024
53,0.523,0.029
54,0.492,0.029
55,0.466,0.028
56,0.424,0.030
57,0.391,0.035
58,0.364,0.042
59,0.322,0.075
60,0.286,0.122
61,0.226,0.284
62,0.191,0.378
63,0.169,0.433
64,0.168,0.484
65,0.175,0.531
66,0.185,0.564
67,0.192,0.590
68,0.204,0.621
69,0.219,0.649
70,0.246,0.686
71,0.265,0.711
72,0.287,0.743
73,0.314,0.784
74,0.335,0.815
75,0.363,0.853
76,0.394,0.882
77,0.465,0.897
78,0.634,0.905
79,0.720,0.900
80,0.765,0.898
81,0.787,0.883
82,0.798,0.864
83,0.805,0.827
84,0.806,0.796
85,0.802,0.744
86,0.799,0.710
87,0.795,0.674
88,0.786,0.636
89,0.779,0.609
90,0.767,0.563
91,0.758,0.532
92,0.749,0.502
93,0.739,0.467
94,0.730,0.434
95,0.716,0.423
96,0.705,0.411
97,0.690,0.388
98,0.681,0.377
99,0.671,0.366
100,0.664,0.358
