Frame,x,y
1,0.734,0.874
2,0.736,0.875
3,0.748,0.874
4,0.758,0.874
5,0.776,0.881
6,0.790,0.882
7,0.803,0.882
8,0.825,0.888
9,0.853,0.888
10,0.878,0.885
11,0.897,0.883
12,0.921,0.889
13,0.946,0.885
14,0.965,0.879
15,0.994,0.863
16,1.018,0.846
17,1.042,0.828
18,1.058,0.813
19,1.078,0.792
20,1.099,0.769
21,1.112,0.751
22,1.134,0.711
23,1.151,0.680
24,1.163,0.652
25,1.172,0.626
26,1.179,0.597
27,1.184,0.557
28,1.185,0.528
29,1.184,0.501
30,1.179,0.465
31,1.170,0.425
32,1.160,0.393
33,1.150,0.367
34,1.133,0.337
35,1.115,0.312
36,1.098,0.292
37,1.073,0.261
38,1.047,0.234
39,1.019,0.208
40,0.999,0.189
41,0.974,0.167
42,0.948,0.147
43,0.912,0.127
44,0.883,0.113
45,0.854,0.100
46,0.819,0.081
47,0.794,0.071
48,0.765,0.063
49,0.731,0.060
50,0.693,0.057
51,0.662,0.056
52,0.638,0.056
53,0.609,0.061
54,0.585,0.067
55,0.561,0.074
56,0.531,0.081
57,0.504,0.088
58,0.458,0.109
59,0.426,0.124
60,0.385,0.139
61,0.356,0.158
62,0.337,0.175
63,0.321,0.211
64,0.306,0.235
65,0.296,0.251
66,0.282,0.287
67,0.272,0.322
68,0.266,0.359
69,0.263,0.384
70,0.261,0.412
71,0.260,0.451
72,0.258,0.501
73,0.258,0.531
74,0.258,0.556
75,0.267,0.599
76,0.274,0.630
77,0.289,0.683
78,0.300,0.719
79,0.322,0.767
80,0.343,0.805
81,0.359,0.832
82,0.386,0.871
83,0.520,0.871
84,0.671,0.858
85,0.732,0.844
86,0.759,0.824
87,0.770,0.782
88,0.772,0.755
89,0.772,0.726
90,0.770,0.692
91,0.769,0.667
92,0.763,0.621
93,0.758,0.582
94,0.750,0.538
95,0.743,0.512
96,0.735,0.493
97,0.726,0.471
98,0.720,0.455
99,0.713,0.439
100,0.710,0.432
