Frame,x,y
1,0.156,0.200
2,0.158,0.198
3,0.162,0.197
4,0.173,0.189
5,0.184,0.182
6,0.202,0.172
7,0.221,0.159
8,0.242,0.145
9,0.261,0.133
10,0.275,0.124
11,0.288,0.117
12,0.295,0.114
13,0.302,0.120
14,0.306,0.123
15,0.308,0.141
16,0.308,0.153
17,0.305,0.176
18,0.302,0.196
19,0.297,0.223
20,0.294,0.247
21,0.291,0.269
22,0.294,0.280
23,0.299,0.285
24,0.312,0.281
25,0.322,0.276
26,0.344,0.260
27,0.358,0.250
28,0.382,0.235
29,0.398,0.225
30,0.418,0.216
31,0.434,0.213
32,0.451,0.214
33,0.464,0.226
34,0.474,0.241
35,0.479,0.269
36,0.482,0.293
37,0.482,0.336
38,0.482,0.362
39,0.484,0.401
40,0.487,0.421
41,0.495,0.442
42,0.503,0.449
43,0.517,0.447
44,0.532,0.437
45,0.550,0.424
46,0.572,0.405
47,0.592,0.387
48,0.615,0.370
49,0.631,0.359
50,0.651,0.352
51,0.663,0.348
52,0.679,0.352
53,0.688,0.357
54,0.695,0.372
55,0.698,0.389
56,0.698,0.415
57,0.697,0.444
58,0.695,0.474
59,0.694,0.509
60,0.694,0.537
61,0.699,0.574
62,0.704,0.597
63,0.718,0.616
64,0.728,0.623
65,0.748,0.615
66,0.763,0.606
67,0.787,0.587
68,0.808,0.569
69,0.834,0.547
70,0.859,0.531
71,0.883,0.519
72,0.906,0.515
73,0.922,0.512
74,0.938,0.525
75,0.948,0.534
76,0.956,0.567
77,0.960,0.588
78,0.962,0.626
79,0.963,0.654
80,0.965,0.687
81,0.972,0.708
82,0.981,0.725
83,0.994,0.725
84,1.006,0.719
85,1.025,0.694
86,1.039,0.676
87,1.061,0.647
88,1.073,0.631
89,1.091,0.611
90,1.101,0.600
91,1.116,0.593
92,1.126,0.592
93,1.137,0.597
94,1.143,0.608
95,1.148,0.624
96,1.150,0.651
97,1.150,0.674
98,1.148,0.708
99,1.148,0.731
100,1.148,0.756
