Frame,x,y
1,0.152,0.202
2,0.156,0.196
3,0.162,0.188
4,0.171,0.179
5,0.183,0.173
6,0.196,0.162
7,0.209,0.153
8,0.223,0.144
9,0.235,0.137
10,0.247,0.130
11,0.256,0.126
12,0.263,0.126
13,0.266,0.129
14,0.267,0.139
15,0.268,0.152
16,0.268,0.167
17,0.267,0.184
18,0.266,0.200
19,0.266,0.216
20,0.267,0.230
21,0.269,0.243
22,0.273,0.252
23,0.279,0.257
24,0.289,0.255
25,0.302,0.248
26,0.318,0.238
27,0.335,0.225
28,0.351,0.211
29,0.366,0.200
30,0.380,0.193
31,0.395,0.188
32,0.405,0.190
33,0.414,0.200
34,0.420,0.214
35,0.424,0.233
36,0.426,0.255
37,0.428,0.278
38,0.430,0.298
39,0.434,0.319
40,0.437,0.337
41,0.444,0.350
42,0.453,0.356
43,0.466,0.357
44,0.484,0.353
45,0.505,0.341
46,0.528,0.327
47,0.550,0.312
48,0.570,0.297
49,0.588,0.285
50,0.606,0.278
51,0.621,0.276
52,0.635,0.279
53,0.645,0.289
54,0.652,0.304
55,0.655,0.324
56,0.653,0.352
57,0.651,0.384
58,0.649,0.417
59,0.646,0.447
60,0.649,0.478
61,0.657,0.505
62,0.666,0.524
63,0.680,0.531
64,0.697,0.530
65,0.717,0.521
66,0.739,0.504
67,0.764,0.484
68,0.791,0.466
69,0.813,0.449
70,0.834,0.440
71,0.852,0.437
72,0.868,0.444
73,0.878,0.457
74,0.888,0.476
75,0.895,0.498
76,0.899,0.524
77,0.900,0.558
78,0.901,0.598
79,0.906,0.640
80,0.915,0.676
81,0.929,0.701
82,0.945,0.711
83,0.962,0.703
84,0.978,0.680
85,0.994,0.646
86,1.008,0.610
87,1.022,0.575
88,1.038,0.544
89,1.056,0.522
90,1.072,0.510
91,1.082,0.508
92,1.090,0.514
93,1.095,0.533
94,1.098,0.567
95,1.098,0.616
96,1.098,0.670
97,1.098,0.723
98,1.102,0.775
99,1.108,0.819
100,1.112,0.848
