Frame,x,y
1,0.178,0.182
2,0.211,0.169
3,0.232,0.161
4,0.246,0.167
5,0.257,0.186
6,0.264,0.197
7,0.267,0.202
8,0.269,0.206
9,0.271,0.216
10,0.272,0.237
11,0.272,0.248
12,0.272,0.254
13,0.277,0.276
14,0.285,0.305
15,0.290,0.322
16,0.292,0.330
17,0.293,0.336
18,0.303,0.344
19,0.318,0.355
20,0.328,0.362
21,0.333,0.365
22,0.335,0.367
23,0.345,0.368
24,0.366,0.368
25,0.377,0.368
26,0.384,0.368
27,0.429,0.356
28,0.486,0.341
29,0.519,0.332
30,0.537,0.327
31,0.559,0.339
32,0.577,0.350
33,0.588,0.357
34,0.594,0.360
35,0.597,0.362
36,0.604,0.377
37,0.609,0.393
38,0.612,0.403
39,0.614,0.408
40,0.615,0.411
41,0.618,0.428
42,0.621,0.449
43,0.622,0.461
44,0.624,0.467
45,0.632,0.485
46,0.639,0.500
47,0.643,0.509
48,0.646,0.514
49,0.648,0.517
50,0.684,0.510
51,0.720,0.502
52,0.741,0.497
53,0.754,0.494
54,0.760,0.492
55,0.775,0.490
56,0.790,0.487
57,0.799,0.486
58,0.803,0.486
59,0.819,0.499
60,0.832,0.509
61,0.840,0.515
62,0.844,0.518
63,0.846,0.520
64,0.857,0.557
65,0.867,0.591
66,0.873,0.611
67,0.876,0.622
68,0.881,0.642
69,0.884,0.655
70,0.890,0.669
71,0.897,0.686
72,0.900,0.695
73,0.910,0.708
74,0.917,0.716
75,0.925,0.723
76,0.937,0.731
77,0.943,0.735
78,0.957,0.737
79,0.976,0.736
80,0.993,0.734
81,1.005,0.732
82,1.019,0.724
83,1.027,0.720
84,1.036,0.716
85,1.045,0.711
86,1.050,0.708
87,1.061,0.710
88,1.072,0.715
89,1.080,0.722
90,1.085,0.728
91,1.091,0.742
92,1.095,0.750
93,1.099,0.762
94,1.103,0.775
95,1.106,0.783
96,1.111,0.801
97,1.115,0.810
98,1.119,0.825
99,1.128,0.847
100,1.144,0.874
