Frame,x,y
1,0.218,0.252
2,0.222,0.237
3,0.224,0.229
4,0.226,0.224
5,0.238,0.204
6,0.245,0.190
7,0.261,0.167
8,0.273,0.150
9,0.291,0.130
10,0.306,0.114
11,0.321,0.108
12,0.338,0.114
13,0.350,0.124
14,0.356,0.142
15,0.359,0.165
16,0.360,0.177
17,0.359,0.194
18,0.355,0.221
19,0.355,0.240
20,0.356,0.263
21,0.360,0.276
22,0.367,0.285
23,0.372,0.289
24,0.390,0.283
25,0.414,0.266
26,0.426,0.258
27,0.447,0.243
28,0.457,0.235
29,0.463,0.231
30,0.476,0.227
31,0.483,0.224
32,0.490,0.233
33,0.495,0.240
34,0.497,0.263
35,0.498,0.284
36,0.497,0.311
37,0.498,0.346
38,0.501,0.371
39,0.509,0.386
40,0.519,0.395
41,0.526,0.399
42,0.534,0.396
43,0.548,0.386
44,0.561,0.376
45,0.583,0.355
46,0.599,0.342
47,0.622,0.320
48,0.636,0.309
49,0.657,0.298
50,0.678,0.302
51,0.690,0.304
52,0.696,0.332
53,0.700,0.348
54,0.702,0.357
55,0.704,0.389
56,0.706,0.412
57,0.709,0.447
58,0.711,0.473
59,0.721,0.501
60,0.731,0.522
61,0.743,0.530
62,0.763,0.521
63,0.780,0.507
64,0.800,0.487
65,0.822,0.463
66,0.833,0.451
67,0.845,0.440
68,0.863,0.425
69,0.875,0.417
70,0.892,0.414
71,0.902,0.414
72,0.915,0.425
73,0.921,0.433
74,0.930,0.465
75,0.936,0.514
76,0.938,0.539
77,0.945,0.583
78,0.950,0.606
79,0.952,0.618
80,0.963,0.635
81,0.972,0.644
82,0.986,0.639
83,0.995,0.632
84,1.010,0.611
85,1.022,0.592
86,1.038,0.572
87,1.061,0.557
88,1.078,0.549
89,1.087,0.545
90,1.094,0.550
91,1.102,0.560
92,1.109,0.572
93,1.115,0.594
94,1.120,0.613
95,1.127,0.646
96,1.132,0.668
97,1.141,0.704
98,1.147,0.723
99,1.156,0.739
100,1.162,0.724
