Frame,x,y
1,0.138,0.224
2,0.142,0.220
3,0.149,0.213
4,0.162,0.202
5,0.178,0.189
6,0.197,0.174
7,0.219,0.159
8,0.239,0.142
9,0.258,0.130
10,0.278,0.123
11,0.295,0.121
12,0.306,0.125
13,0.312,0.130
14,0.315,0.137
15,0.315,0.153
16,0.311,0.177
17,0.305,0.206
18,0.300,0.236
19,0.298,0.260
20,0.300,0.278
21,0.306,0.290
22,0.315,0.290
23,0.337,0.274
24,0.360,0.255
25,0.381,0.235
26,0.401,0.218
27,0.413,0.209
28,0.424,0.202
29,0.435,0.199
30,0.446,0.200
31,0.456,0.208
32,0.463,0.224
33,0.468,0.247
34,0.471,0.274
35,0.473,0.305
36,0.478,0.340
37,0.486,0.360
38,0.496,0.370
39,0.507,0.369
40,0.522,0.362
41,0.530,0.358
42,0.543,0.347
43,0.560,0.332
44,0.577,0.315
45,0.594,0.301
46,0.611,0.291
47,0.628,0.285
48,0.648,0.289
49,0.664,0.299
50,0.675,0.315
51,0.683,0.336
52,0.688,0.362
53,0.691,0.383
54,0.693,0.400
55,0.695,0.423
56,0.696,0.448
57,0.697,0.474
58,0.703,0.496
59,0.709,0.513
60,0.718,0.522
61,0.739,0.514
62,0.760,0.497
63,0.785,0.479
64,0.809,0.460
65,0.834,0.442
66,0.857,0.429
67,0.872,0.422
68,0.886,0.418
69,0.901,0.416
70,0.916,0.418
71,0.931,0.426
72,0.945,0.439
73,0.955,0.463
74,0.961,0.501
75,0.961,0.539
76,0.960,0.581
77,0.958,0.629
78,0.961,0.672
79,0.967,0.710
80,0.976,0.734
81,0.982,0.747
82,0.993,0.750
83,1.008,0.741
84,1.025,0.722
85,1.042,0.694
86,1.066,0.648
87,1.088,0.608
88,1.106,0.581
89,1.121,0.566
90,1.135,0.561
91,1.148,0.565
92,1.160,0.578
93,1.168,0.594
94,1.173,0.611
95,1.177,0.624
96,1.179,0.648
97,1.183,0.677
98,1.186,0.713
99,1.190,0.755
100,1.192,0.782
