Frame,x,y
1,0.118,0.152
2,0.111,0.159
3,0.107,0.163
4,0.103,0.167
5,0.098,0.173
6,0.096,0.176
7,0.096,0.174
8,0.099,0.160
9,0.100,0.154
10,0.100,0.151
11,0.139,0.150
12,0.165,0.150
13,0.176,0.150
14,0.191,0.142
15,0.210,0.129
16,0.219,0.122
17,0.223,0.120
18,0.240,0.125
19,0.248,0.126
20,0.251,0.126
21,0.264,0.144
22,0.274,0.158
23,0.278,0.164
24,0.284,0.180
25,0.292,0.210
26,0.296,0.222
27,0.298,0.228
28,0.296,0.263
29,0.296,0.279
30,0.315,0.310
31,0.342,0.347
32,0.354,0.363
33,0.362,0.371
34,0.393,0.377
35,0.425,0.376
36,0.458,0.369
37,0.473,0.366
38,0.508,0.356
39,0.524,0.351
40,0.532,0.349
41,0.542,0.336
42,0.551,0.321
43,0.554,0.316
44,0.562,0.313
45,0.583,0.309
46,0.594,0.307
47,0.598,0.306
48,0.618,0.326
49,0.629,0.337
50,0.633,0.341
51,0.646,0.360
52,0.662,0.385
53,0.670,0.396
54,0.673,0.405
55,0.681,0.433
56,0.685,0.445
57,0.687,0.451
58,0.696,0.490
59,0.700,0.513
60,0.702,0.524
61,0.707,0.544
62,0.716,0.571
63,0.720,0.583
64,0.724,0.591
65,0.747,0.622
66,0.759,0.636
67,0.763,0.643
68,0.805,0.661
69,0.837,0.674
70,0.861,0.676
71,0.914,0.668
72,0.939,0.665
73,0.949,0.664
74,0.986,0.656
75,1.006,0.652
76,1.016,0.650
77,1.036,0.656
78,1.059,0.663
79,1.070,0.666
80,1.078,0.672
81,1.100,0.696
82,1.109,0.707
83,1.113,0.711
84,1.121,0.742
85,1.126,0.761
86,1.128,0.769
87,1.132,0.790
88,1.139,0.821
89,1.142,0.835
90,1.143,0.842
91,1.153,0.867
92,1.157,0.879
93,1.159,0.883
94,1.168,0.896
95,1.174,0.906
96,1.176,0.910
97,1.182,0.913
98,1.192,0.915
99,1.196,0.916
100,1.202,0.916
