Frame,x,y
1,0.991,0.05
2,0.993,0.049
3,0.996,0.047
4,0.998,0.045
5,1.0,0.041
6,1.0,0.036
7,1.0,0.031
8,1.0,0.027
9,1.0,0.025
10,1.0,0.026
11,1.0,0.028
12,1.0,0.028
13,1.0,0.024
14,0.995,0.017
15,0.988,0.012
16,0.98,0.016
17,0.97,0.038
18,0.961,0.078
19,0.953,0.123
20,0.946,0.16
21,0.943,0.174
22,0.942,0.161
23,0.943,0.143
24,0.944,0.145
25,0.942,0.19
26,0.938,0.289
27,0.93,0.42
28,0.922,0.557
29,0.912,0.674
30,0.904,0.758
31,0.896,0.811
32,0.89,0.841
33,0.886,0.854
34,0.885,0.856
35,0.885,0.852
36,0.886,0.85
37,0.887,0.853
38,0.886,0.864
39,0.883,0.875
40,0.875,0.879
41,0.862,0.87
42,0.845,0.847
43,0.828,0.819
44,0.815,0.794
45,0.81,0.781
46,0.812,0.782
47,0.815,0.787
48,0.815,0.789
49,0.804,0.778
50,0.78,0.749
51,0.743,0.702
52,0.69,0.635
53,0.623,0.547
54,0.548,0.446
55,0.477,0.351
56,0.422,0.277
57,0.395,0.241
58,0.393,0.241
59,0.403,0.254
60,0.408,0.26
61,0.396,0.24
62,0.363,0.193
63,0.319,0.133
64,0.271,0.075
65,0.229,0.034
66,0.194,0.011
67,0.169,0.002
68,0.154,-0.0
69,0.148,0.0
70,0.149,0.0
71,0.152,0.0
72,0.152,0.0
73,0.144,-0.0
74,0.129,0.003
75,0.11,0.017
76,0.09,0.048
77,0.072,0.099
78,0.057,0.163
79,0.046,0.225
80,0.039,0.268
81,0.036,0.28
82,0.036,0.272
83,0.038,0.261
84,0.038,0.269
85,0.036,0.311
86,0.032,0.383
87,0.026,0.475
88,0.02,0.575
89,0.014,0.671
90,0.008,0.756
91,0.004,0.824
92,0.0,0.866
93,0.0,0.88
94,0.0,0.875
95,0.0,0.866
96,-0.0,0.868
97,0.002,0.89
98,0.005,0.928
99,0.007,0.968
100,0.009,1.0
