Frame,x,y
1,0.870,0.008
2,0.884,0.008
3,0.890,0.008
4,0.901,0.017
5,0.908,0.024
6,0.910,0.026
7,0.912,0.028
8,0.919,0.061
9,0.923,0.081
10,0.926,0.092
11,0.926,0.097
12,0.931,0.151
13,0.935,0.192
14,0.937,0.212
15,0.938,0.222
16,0.949,0.273
17,0.959,0.318
18,0.965,0.342
19,0.967,0.353
20,0.978,0.409
21,0.989,0.468
22,0.994,0.499
23,0.997,0.514
24,1.011,0.585
25,1.028,0.676
26,1.037,0.722
27,1.042,0.746
28,1.052,0.795
29,1.065,0.864
30,1.072,0.899
31,1.075,0.917
32,1.051,0.899
33,0.996,0.844
34,0.968,0.816
35,0.953,0.801
36,0.933,0.766
37,0.891,0.678
38,0.869,0.633
39,0.859,0.611
40,0.844,0.583
41,0.801,0.514
42,0.780,0.479
43,0.769,0.460
44,0.759,0.448
45,0.722,0.420
46,0.703,0.405
47,0.694,0.398
48,0.686,0.391
49,0.647,0.325
50,0.628,0.292
51,0.618,0.274
52,0.614,0.266
53,0.587,0.239
54,0.573,0.225
55,0.565,0.217
56,0.560,0.212
57,0.544,0.182
58,0.535,0.164
59,0.531,0.155
60,0.528,0.151
61,0.517,0.133
62,0.508,0.119
63,0.503,0.112
64,0.501,0.109
65,0.489,0.108
66,0.479,0.108
67,0.473,0.108
68,0.471,0.108
69,0.461,0.104
70,0.452,0.100
71,0.448,0.097
72,0.445,0.096
73,0.446,0.141
74,0.449,0.200
75,0.450,0.230
76,0.450,0.245
77,0.451,0.280
78,0.452,0.328
79,0.452,0.353
80,0.452,0.365
81,0.459,0.399
82,0.473,0.460
83,0.479,0.491
84,0.483,0.507
85,0.486,0.535
86,0.491,0.594
87,0.493,0.625
88,0.494,0.640
89,0.494,0.658
90,0.494,0.705
91,0.494,0.729
92,0.494,0.741
93,0.494,0.750
94,0.496,0.776
95,0.498,0.789
96,0.498,0.794
97,0.498,0.798
98,0.498,0.796
99,0.498,0.796
100,0.498,0.796
