Frame,x,y
1,0.890,0.058
2,0.890,0.058
3,0.890,0.062
4,0.890,0.067
5,0.890,0.070
6,0.890,0.071
7,0.890,0.073
8,0.889,0.081
9,0.884,0.105
10,0.881,0.118
11,0.879,0.126
12,0.878,0.131
13,0.878,0.134
14,0.881,0.183
15,0.883,0.218
16,0.884,0.240
17,0.886,0.253
18,0.886,0.260
19,0.891,0.336
20,0.899,0.441
21,0.904,0.502
22,0.905,0.534
23,0.907,0.555
24,0.908,0.587
25,0.910,0.667
26,0.910,0.711
27,0.910,0.740
28,0.910,0.759
29,0.910,0.769
30,0.914,0.792
31,0.918,0.809
32,0.920,0.819
33,0.922,0.825
34,0.922,0.829
35,0.915,0.830
36,0.903,0.830
37,0.897,0.830
38,0.893,0.830
39,0.891,0.830
40,0.886,0.822
41,0.867,0.785
42,0.855,0.764
43,0.848,0.751
44,0.843,0.743
45,0.840,0.739
46,0.815,0.691
47,0.792,0.650
48,0.779,0.626
49,0.771,0.612
50,0.766,0.604
51,0.730,0.545
52,0.669,0.443
53,0.636,0.388
54,0.616,0.356
55,0.604,0.335
56,0.592,0.315
57,0.562,0.257
58,0.544,0.223
59,0.532,0.201
60,0.525,0.187
61,0.521,0.180
62,0.507,0.153
63,0.495,0.128
64,0.487,0.113
65,0.483,0.106
66,0.481,0.100
67,0.475,0.102
68,0.465,0.110
69,0.459,0.115
70,0.456,0.117
71,0.453,0.119
72,0.452,0.124
73,0.457,0.167
74,0.460,0.194
75,0.463,0.210
76,0.464,0.220
77,0.464,0.226
78,0.475,0.289
79,0.487,0.355
80,0.494,0.395
81,0.499,0.416
82,0.501,0.430
83,0.504,0.470
84,0.508,0.554
85,0.511,0.598
86,0.513,0.625
87,0.514,0.642
88,0.514,0.654
89,0.517,0.706
90,0.519,0.741
91,0.520,0.763
92,0.520,0.776
93,0.520,0.782
94,0.523,0.811
95,0.527,0.843
96,0.530,0.862
97,0.532,0.871
98,0.532,0.877
99,0.533,0.881
100,0.536,0.884
