Frame,x,y
1,1.0,0.47
2,0.999,0.508
3,0.999,0.557
4,0.998,0.61
5,0.998,0.66
6,0.999,0.699
7,1.0,0.72
8,1.0,0.723
9,1.0,0.716
10,1.0,0.707
11,1.0,0.703
12,1.0,0.712
13,0.992,0.74
14,0.981,0.782
15,0.969,0.83
16,0.958,0.878
17,0.95,0.918
18,0.946,0.942
19,0.946,0.95
20,0.948,0.948
21,0.95,0.941
22,0.95,0.933
23,0.947,0.932
24,0.938,0.94
25,0.924,0.956
26,0.904,0.974
27,0.879,0.989
28,0.849,0.999
29,0.814,0.998
30,0.777,0.986
31,0.739,0.968
32,0.706,0.947
33,0.679,0.929
34,0.663,0.917
35,0.659,0.915
36,0.663,0.918
37,0.67,0.924
38,0.674,0.927
39,0.67,0.923
40,0.652,0.908
41,0.621,0.879
42,0.579,0.841
43,0.531,0.793
44,0.481,0.74
45,0.432,0.682
46,0.388,0.622
47,0.349,0.561
48,0.313,0.5
49,0.28,0.438
50,0.248,0.378
51,0.216,0.319
52,0.185,0.263
53,0.155,0.212
54,0.129,0.169
55,0.109,0.136
56,0.095,0.114
57,0.089,0.105
58,0.089,0.106
59,0.091,0.111
60,0.095,0.116
61,0.096,0.117
62,0.093,0.109
63,0.084,0.091
64,0.073,0.067
65,0.061,0.042
66,0.05,0.018
67,0.042,-0.0
68,0.039,0.0
69,0.039,0.0
70,0.041,0.0
71,0.043,0.0
72,0.043,0.0
73,0.04,0.001
74,0.034,0.001
75,0.025,0.003
76,0.016,0.01
77,0.007,0.025
78,0.0,0.053
79,0.0,0.094
80,0.0,0.144
81,0.0,0.196
82,0.0,0.243
83,0.0,0.277
84,0.001,0.293
85,0.002,0.292
86,0.003,0.282
87,0.003,0.272
88,0.002,0.271
89,0.0,0.288
90,0.0,0.33
91,0.0,0.392
92,0.0,0.469
93,0.0,0.554
94,0.0,0.64
95,0.004,0.722
96,0.013,0.796
97,0.024,0.86
98,0.035,0.914
99,0.045,0.956
100,0.053,0.985
