Frame,x,y
1,0.0,0.98
2,0.007,0.98
3,0.017,0.979
4,0.027,0.979
5,0.038,0.978
6,0.047,0.977
7,0.055,0.977
8,0.06,0.977
9,0.062,0.977
10,0.062,0.977
11,0.061,0.977
12,0.059,0.977
13,0.057,0.977
14,0.055,0.977
15,0.055,0.977
16,0.055,0.978
17,0.055,0.978
18,0.056,0.979
19,0.056,0.979
20,0.056,0.98
21,0.056,0.982
22,0.055,0.983
23,0.055,0.985
24,0.055,0.986
25,0.055,0.988
26,0.056,0.989
27,0.058,0.991
28,0.06,0.992
29,0.061,0.994
30,0.061,0.995
31,0.06,0.996
32,0.056,0.997
33,0.049,0.998
34,0.04,0.999
35,0.03,0.999
36,0.019,1.0
37,0.009,1.0
38,0.001,1.0
39,0.0,1.0
40,0.0,0.999
41,0.0,0.998
42,0.0,0.996
43,0.0,0.994
44,0.0,0.99
45,0.005,0.986
46,0.013,0.981
47,0.022,0.974
48,0.032,0.967
49,0.042,0.959
50,0.052,0.951
51,0.06,0.941
52,0.068,0.931
53,0.076,0.92
54,0.084,0.908
55,0.092,0.895
56,0.103,0.88
57,0.115,0.865
58,0.129,0.848
59,0.143,0.831
60,0.156,0.812
61,0.165,0.792
62,0.169,0.771
63,0.166,0.749
64,0.156,0.727
65,0.141,0.704
66,0.125,0.681
67,0.112,0.658
68,0.106,0.635
69,0.11,0.612
70,0.127,0.59
71,0.154,0.569
72,0.187,0.547
73,0.221,0.525
74,0.251,0.501
75,0.274,0.476
76,0.285,0.45
77,0.287,0.422
78,0.282,0.393
79,0.276,0.364
80,0.272,0.335
81,0.274,0.308
82,0.286,0.282
83,0.31,0.257
84,0.342,0.235
85,0.381,0.213
86,0.425,0.193
87,0.471,0.174
88,0.517,0.156
89,0.563,0.139
90,0.608,0.123
91,0.653,0.107
92,0.697,0.091
93,0.742,0.077
94,0.786,0.062
95,0.831,0.049
96,0.874,0.036
97,0.914,0.024
98,0.95,0.014
99,0.979,0.006
100,1.0,-0.0
