Frame,x,y
1,0.916,0.892
2,0.916,0.890
3,0.916,0.890
4,0.916,0.890
5,0.915,0.887
6,0.914,0.883
7,0.914,0.881
8,0.914,0.880
9,0.914,0.880
10,0.914,0.865
11,0.914,0.858
12,0.914,0.853
13,0.914,0.851
14,0.914,0.846
15,0.914,0.839
16,0.914,0.836
17,0.914,0.834
18,0.914,0.832
19,0.914,0.821
20,0.914,0.814
21,0.914,0.810
22,0.914,0.807
23,0.914,0.800
24,0.914,0.786
25,0.914,0.780
26,0.914,0.776
27,0.914,0.774
28,0.911,0.755
29,0.909,0.741
30,0.907,0.733
31,0.906,0.729
32,0.906,0.721
33,0.908,0.705
34,0.908,0.696
35,0.908,0.692
36,0.908,0.690
37,0.908,0.677
38,0.908,0.665
39,0.908,0.658
40,0.908,0.655
41,0.908,0.650
42,0.906,0.630
43,0.906,0.619
44,0.906,0.613
45,0.903,0.596
46,0.901,0.581
47,0.900,0.573
48,0.900,0.569
49,0.900,0.561
50,0.900,0.537
51,0.900,0.525
52,0.900,0.517
53,0.900,0.513
54,0.899,0.496
55,0.897,0.478
56,0.896,0.468
57,0.896,0.463
58,0.896,0.458
59,0.894,0.437
60,0.892,0.426
61,0.892,0.420
62,0.892,0.416
63,0.893,0.403
64,0.894,0.388
65,0.894,0.379
66,0.894,0.374
67,0.894,0.372
68,0.892,0.353
69,0.892,0.342
70,0.892,0.336
71,0.892,0.333
72,0.890,0.323
73,0.887,0.305
74,0.886,0.295
75,0.886,0.290
76,0.886,0.286
77,0.884,0.269
78,0.883,0.257
79,0.882,0.251
80,0.882,0.247
81,0.878,0.238
82,0.869,0.215
83,0.864,0.204
84,0.862,0.198
85,0.864,0.165
86,0.865,0.144
87,0.866,0.132
88,0.866,0.125
89,0.865,0.121
90,0.864,0.120
91,0.862,0.116
92,0.866,0.095
93,0.868,0.084
94,0.869,0.078
95,0.866,0.086
96,0.863,0.096
97,0.861,0.101
98,0.860,0.104
99,0.860,0.104
100,0.864,0.088
