Frame,x,y
1,0.415,0.96
2,0.415,0.962
3,0.415,0.964
4,0.414,0.966
5,0.415,0.969
6,0.415,0.971
7,0.416,0.973
8,0.417,0.975
9,0.417,0.977
10,0.415,0.979
11,0.411,0.981
12,0.406,0.982
13,0.4,0.983
14,0.393,0.985
15,0.387,0.985
16,0.381,0.986
17,0.376,0.987
18,0.371,0.987
19,0.366,0.988
20,0.361,0.989
21,0.355,0.99
22,0.349,0.992
23,0.344,0.993
24,0.338,0.995
25,0.333,0.996
26,0.328,0.998
27,0.323,0.999
28,0.317,1.0
29,0.31,1.0
30,0.304,1.0
31,0.298,1.0
32,0.294,1.0
33,0.293,1.0
34,0.293,1.0
35,0.294,1.0
36,0.295,1.0
37,0.293,1.0
38,0.288,0.999
39,0.281,0.997
40,0.274,0.995
41,0.269,0.992
42,0.268,0.989
43,0.272,0.986
44,0.278,0.981
45,0.286,0.975
46,0.293,0.967
47,0.298,0.957
48,0.301,0.944
49,0.3,0.929
50,0.296,0.912
51,0.289,0.893
52,0.277,0.872
53,0.261,0.848
54,0.242,0.819
55,0.22,0.784
56,0.195,0.743
57,0.17,0.697
58,0.146,0.651
59,0.128,0.605
60,0.118,0.564
61,0.114,0.527
62,0.112,0.492
63,0.108,0.456
64,0.098,0.416
65,0.078,0.371
66,0.053,0.324
67,0.027,0.276
68,0.007,0.231
69,0.0,0.191
70,-0.0,0.158
71,0.017,0.13
72,0.05,0.106
73,0.098,0.085
74,0.162,0.066
75,0.237,0.049
76,0.318,0.035
77,0.4,0.023
78,0.477,0.014
79,0.547,0.008
80,0.612,0.003
81,0.673,0.001
82,0.732,0.0
83,0.789,-0.0
84,0.843,-0.0
85,0.892,0.001
86,0.934,0.002
87,0.966,0.004
88,0.989,0.006
89,1.0,0.009
90,1.0,0.013
91,1.0,0.018
92,0.987,0.024
93,0.967,0.031
94,0.943,0.04
95,0.916,0.05
96,0.888,0.061
97,0.862,0.072
98,0.838,0.084
99,0.818,0.093
100,0.805,0.1
