Frame,x,y
1,0.0,0.992
2,0.005,0.992
3,0.012,0.992
4,0.02,0.992
5,0.027,0.992
6,0.034,0.992
7,0.039,0.992
8,0.042,0.992
9,0.044,0.992
10,0.043,0.992
11,0.042,0.992
12,0.041,0.992
13,0.04,0.992
14,0.04,0.992
15,0.041,0.992
16,0.042,0.992
17,0.043,0.992
18,0.043,0.992
19,0.042,0.992
20,0.038,0.992
21,0.033,0.992
22,0.026,0.992
23,0.019,0.992
24,0.011,0.992
25,0.004,0.992
26,0.0,0.992
27,0.0,0.992
28,0.0,0.992
29,0.0,0.992
30,0.0,0.992
31,0.0,0.992
32,0.0,0.992
33,0.007,0.992
34,0.014,0.993
35,0.022,0.993
36,0.03,0.993
37,0.036,0.994
38,0.04,0.994
39,0.041,0.994
40,0.04,0.994
41,0.039,0.994
42,0.037,0.994
43,0.037,0.994
44,0.039,0.994
45,0.044,0.994
46,0.052,0.994
47,0.064,0.995
48,0.078,0.995
49,0.094,0.995
50,0.111,0.994
51,0.129,0.994
52,0.148,0.993
53,0.168,0.992
54,0.188,0.992
55,0.207,0.993
56,0.227,0.997
57,0.246,1.0
58,0.264,1.0
59,0.279,1.0
60,0.289,1.0
61,0.294,1.0
62,0.291,1.0
63,0.278,0.989
64,0.256,0.958
65,0.229,0.919
66,0.205,0.874
67,0.187,0.826
68,0.183,0.778
69,0.198,0.734
70,0.236,0.695
71,0.293,0.66
72,0.36,0.625
73,0.43,0.589
74,0.496,0.548
75,0.549,0.5
76,0.584,0.441
77,0.602,0.375
78,0.606,0.305
79,0.604,0.236
80,0.6,0.172
81,0.598,0.119
82,0.605,0.08
83,0.621,0.055
84,0.645,0.042
85,0.674,0.037
86,0.706,0.037
87,0.739,0.039
88,0.772,0.039
89,0.802,0.036
90,0.831,0.031
91,0.857,0.024
92,0.881,0.017
93,0.903,0.01
94,0.924,0.005
95,0.942,0.002
96,0.958,-0.0
97,0.973,0.0
98,0.984,0.0
99,0.993,0.0
100,1.0,0.0
