Frame,x,y
1,0.455,0.997
2,0.452,0.998
3,0.449,0.998
4,0.449,0.999
5,0.452,1.0
6,0.46,1.0
7,0.473,1.0
8,0.486,1.0
9,0.497,1.0
10,0.5,1.0
11,0.494,1.0
12,0.482,1.0
13,0.468,1.0
14,0.458,1.0
15,0.454,1.0
16,0.46,1.0
17,0.47,1.0
18,0.485,1.0
19,0.5,1.0
20,0.514,1.0
21,0.526,1.0
22,0.535,0.999
23,0.542,0.998
24,0.547,0.996
25,0.549,0.994
26,0.549,0.991
27,0.547,0.989
28,0.545,0.986
29,0.542,0.984
30,0.54,0.982
31,0.54,0.98
32,0.542,0.977
33,0.549,0.975
34,0.559,0.971
35,0.571,0.968
36,0.583,0.965
37,0.591,0.962
38,0.595,0.96
39,0.596,0.958
40,0.594,0.957
41,0.592,0.957
42,0.59,0.957
43,0.59,0.958
44,0.59,0.959
45,0.591,0.961
46,0.591,0.962
47,0.591,0.963
48,0.59,0.964
49,0.59,0.965
50,0.59,0.966
51,0.592,0.968
52,0.595,0.971
53,0.597,0.974
54,0.596,0.978
55,0.591,0.981
56,0.58,0.984
57,0.563,0.985
58,0.541,0.986
59,0.515,0.986
60,0.485,0.985
61,0.453,0.983
62,0.42,0.979
63,0.39,0.973
64,0.364,0.965
65,0.343,0.953
66,0.321,0.938
67,0.294,0.916
68,0.254,0.887
69,0.195,0.85
70,0.124,0.806
71,0.056,0.758
72,0.009,0.711
73,0.0,0.666
74,0.039,0.627
75,0.11,0.593
76,0.189,0.558
77,0.253,0.521
78,0.281,0.477
79,0.268,0.428
80,0.229,0.376
81,0.18,0.326
82,0.136,0.28
83,0.11,0.242
84,0.106,0.21
85,0.121,0.183
86,0.157,0.16
87,0.212,0.138
88,0.284,0.117
89,0.367,0.098
90,0.456,0.08
91,0.545,0.065
92,0.629,0.052
93,0.706,0.042
94,0.776,0.033
95,0.837,0.025
96,0.888,0.019
97,0.93,0.012
98,0.962,0.007
99,0.985,0.003
100,1.0,0.0
