Frame,x,y
1,0.630,0.878
2,0.629,0.878
3,0.628,0.878
4,0.628,0.878
5,0.628,0.878
6,0.628,0.878
7,0.628,0.878
8,0.628,0.878
9,0.628,0.878
10,0.628,0.878
11,0.628,0.878
12,0.628,0.876
13,0.628,0.872
14,0.628,0.868
15,0.628,0.866
16,0.628,0.863
17,0.628,0.859
18,0.628,0.850
19,0.628,0.842
20,0.628,0.836
21,0.628,0.832
22,0.628,0.826
23,0.629,0.815
24,0.630,0.803
25,0.630,0.795
26,0.631,0.788
27,0.632,0.782
28,0.631,0.770
29,0.631,0.757
30,0.630,0.746
31,0.630,0.740
32,0.630,0.734
33,0.629,0.718
34,0.629,0.700
35,0.628,0.683
36,0.627,0.674
37,0.626,0.664
38,0.626,0.652
39,0.625,0.638
40,0.624,0.623
41,0.624,0.615
42,0.624,0.607
43,0.624,0.597
44,0.623,0.582
45,0.622,0.566
46,0.622,0.557
47,0.622,0.549
48,0.622,0.540
49,0.621,0.523
50,0.620,0.506
51,0.620,0.494
52,0.619,0.485
53,0.618,0.477
54,0.616,0.460
55,0.614,0.441
56,0.612,0.425
57,0.611,0.416
58,0.610,0.407
59,0.609,0.391
60,0.607,0.373
61,0.606,0.355
62,0.605,0.346
63,0.604,0.337
64,0.604,0.324
65,0.604,0.308
66,0.604,0.292
67,0.604,0.283
68,0.604,0.276
69,0.604,0.266
70,0.602,0.251
71,0.601,0.235
72,0.599,0.225
73,0.599,0.217
74,0.598,0.209
75,0.596,0.199
76,0.593,0.190
77,0.592,0.182
78,0.591,0.177
79,0.590,0.173
80,0.590,0.166
81,0.590,0.159
82,0.590,0.153
83,0.590,0.149
84,0.590,0.145
85,0.590,0.140
86,0.590,0.134
87,0.590,0.128
88,0.590,0.125
89,0.590,0.122
90,0.590,0.117
91,0.591,0.111
92,0.592,0.105
93,0.592,0.101
94,0.592,0.098
95,0.592,0.095
96,0.593,0.091
97,0.594,0.088
98,0.594,0.085
99,0.595,0.082
100,0.596,0.080
