Frame,x,y
1,0.150,0.774
2,0.151,0.773
3,0.152,0.772
4,0.154,0.770
5,0.154,0.770
6,0.155,0.769
7,0.156,0.768
8,0.158,0.766
9,0.162,0.761
10,0.166,0.756
11,0.170,0.752
12,0.173,0.749
13,0.175,0.747
14,0.178,0.744
15,0.184,0.738
16,0.192,0.730
17,0.200,0.722
18,0.206,0.716
19,0.209,0.713
20,0.213,0.709
21,0.218,0.704
22,0.229,0.694
23,0.240,0.685
24,0.251,0.675
25,0.257,0.670
26,0.262,0.665
27,0.268,0.660
28,0.278,0.653
29,0.292,0.643
30,0.306,0.634
31,0.318,0.627
32,0.325,0.622
33,0.331,0.617
34,0.338,0.612
35,0.350,0.604
36,0.362,0.596
37,0.374,0.588
38,0.382,0.583
39,0.388,0.580
40,0.394,0.576
41,0.403,0.571
42,0.415,0.565
43,0.427,0.558
44,0.439,0.552
45,0.445,0.549
46,0.451,0.546
47,0.457,0.543
48,0.471,0.539
49,0.487,0.535
50,0.504,0.532
51,0.516,0.529
52,0.525,0.527
53,0.533,0.525
54,0.543,0.524
55,0.560,0.524
56,0.577,0.524
57,0.594,0.524
58,0.604,0.524
59,0.612,0.524
60,0.621,0.524
61,0.633,0.525
62,0.649,0.527
63,0.665,0.529
64,0.678,0.530
65,0.686,0.532
66,0.694,0.533
67,0.702,0.534
68,0.718,0.538
69,0.734,0.542
70,0.749,0.547
71,0.760,0.550
72,0.767,0.552
73,0.775,0.555
74,0.786,0.559
75,0.800,0.567
76,0.815,0.575
77,0.829,0.582
78,0.836,0.587
79,0.843,0.591
80,0.851,0.595
81,0.863,0.604
82,0.877,0.615
83,0.891,0.625
84,0.902,0.632
85,0.909,0.637
86,0.916,0.642
87,0.925,0.648
88,0.939,0.660
89,0.953,0.671
90,0.967,0.683
91,0.975,0.689
92,0.982,0.694
93,0.989,0.700
94,0.999,0.708
95,1.010,0.718
96,1.022,0.727
97,1.032,0.735
98,1.037,0.740
99,1.043,0.745
100,1.048,0.750
