Frame,x,y
1,0.204,0.688
2,0.203,0.689
3,0.202,0.690
4,0.202,0.690
5,0.202,0.690
6,0.202,0.690
7,0.202,0.690
8,0.203,0.688
9,0.205,0.682
10,0.206,0.677
11,0.207,0.675
12,0.208,0.672
13,0.212,0.662
14,0.215,0.652
15,0.222,0.636
16,0.229,0.619
17,0.234,0.607
18,0.238,0.599
19,0.244,0.587
20,0.254,0.569
21,0.263,0.552
22,0.267,0.543
23,0.272,0.534
24,0.275,0.529
25,0.277,0.525
26,0.288,0.511
27,0.301,0.495
28,0.310,0.483
29,0.316,0.475
30,0.325,0.463
31,0.338,0.447
32,0.349,0.432
33,0.356,0.424
34,0.362,0.416
35,0.374,0.404
36,0.386,0.392
37,0.392,0.386
38,0.398,0.380
39,0.408,0.373
40,0.420,0.363
41,0.436,0.354
42,0.455,0.345
43,0.472,0.337
44,0.481,0.333
45,0.490,0.328
46,0.510,0.323
47,0.530,0.317
48,0.542,0.314
49,0.552,0.311
50,0.559,0.309
51,0.563,0.309
52,0.575,0.307
53,0.597,0.305
54,0.616,0.304
55,0.627,0.303
56,0.638,0.302
57,0.656,0.303
58,0.674,0.304
59,0.685,0.305
60,0.694,0.306
61,0.707,0.309
62,0.723,0.313
63,0.735,0.317
64,0.742,0.319
65,0.751,0.322
66,0.767,0.332
67,0.782,0.342
68,0.801,0.357
69,0.820,0.373
70,0.831,0.382
71,0.840,0.389
72,0.852,0.401
73,0.866,0.417
74,0.877,0.429
75,0.884,0.437
76,0.891,0.445
77,0.894,0.448
78,0.898,0.452
79,0.909,0.466
80,0.920,0.479
81,0.926,0.488
82,0.932,0.495
83,0.938,0.507
84,0.946,0.523
85,0.951,0.535
86,0.955,0.543
87,0.959,0.553
88,0.967,0.566
89,0.974,0.580
90,0.978,0.587
91,0.981,0.595
92,0.987,0.605
93,0.993,0.617
94,1.000,0.629
95,1.008,0.641
96,1.013,0.650
97,1.017,0.656
98,1.021,0.661
99,1.025,0.668
100,1.030,0.674
