Frame,x,y
1,0.0,0.939
2,-0.0,0.938
3,-0.0,0.936
4,0.0,0.935
5,0.0,0.935
6,0.0,0.935
7,-0.0,0.935
8,-0.0,0.933
9,-0.0,0.929
10,0.0,0.926
11,0.001,0.923
12,0.001,0.919
13,0.002,0.914
14,0.003,0.906
15,0.005,0.895
16,0.005,0.884
17,0.006,0.871
18,0.007,0.859
19,0.008,0.849
20,0.01,0.837
21,0.016,0.814
22,0.025,0.774
23,0.038,0.719
24,0.051,0.665
25,0.063,0.623
26,0.073,0.594
27,0.082,0.568
28,0.091,0.541
29,0.101,0.51
30,0.112,0.479
31,0.124,0.449
32,0.138,0.42
33,0.152,0.392
34,0.166,0.362
35,0.18,0.332
36,0.194,0.301
37,0.209,0.271
38,0.223,0.241
39,0.238,0.214
40,0.253,0.19
41,0.269,0.167
42,0.289,0.143
43,0.311,0.119
44,0.33,0.1
45,0.338,0.09
46,0.337,0.091
47,0.335,0.094
48,0.341,0.088
49,0.358,0.073
50,0.382,0.054
51,0.407,0.039
52,0.43,0.03
53,0.45,0.023
54,0.468,0.013
55,0.487,0.003
56,0.513,0.0
57,0.554,0.006
58,0.604,0.022
59,0.651,0.042
60,0.683,0.059
61,0.703,0.076
62,0.718,0.093
63,0.734,0.115
64,0.753,0.14
65,0.772,0.167
66,0.789,0.196
67,0.804,0.227
68,0.817,0.258
69,0.83,0.29
70,0.841,0.324
71,0.852,0.36
72,0.863,0.398
73,0.873,0.437
74,0.882,0.475
75,0.889,0.511
76,0.896,0.546
77,0.903,0.581
78,0.911,0.616
79,0.92,0.65
80,0.928,0.682
81,0.936,0.713
82,0.943,0.743
83,0.951,0.773
84,0.958,0.802
85,0.963,0.823
86,0.965,0.831
87,0.964,0.829
88,0.964,0.827
89,0.966,0.834
90,0.97,0.851
91,0.976,0.877
92,0.983,0.908
93,0.989,0.938
94,0.994,0.963
95,0.998,0.976
96,0.999,0.982
97,1.0,0.985
98,1.0,0.989
99,1.0,0.995
100,1.0,1.0
