Frame,x,y
1,0.0,1.0
2,0.0,0.998
3,0.001,0.994
4,0.001,0.989
5,0.002,0.984
6,0.003,0.979
7,0.004,0.974
8,0.005,0.97
9,0.005,0.965
10,0.006,0.96
11,0.006,0.955
12,0.007,0.949
13,0.008,0.941
14,0.009,0.932
15,0.011,0.92
16,0.013,0.907
17,0.015,0.893
18,0.017,0.876
19,0.019,0.858
20,0.022,0.839
21,0.024,0.818
22,0.027,0.796
23,0.03,0.773
24,0.034,0.75
25,0.038,0.727
26,0.043,0.705
27,0.049,0.683
28,0.055,0.661
29,0.061,0.64
30,0.068,0.618
31,0.074,0.597
32,0.081,0.575
33,0.087,0.552
34,0.095,0.528
35,0.104,0.503
36,0.113,0.476
37,0.124,0.449
38,0.136,0.422
39,0.15,0.395
40,0.163,0.368
41,0.177,0.342
42,0.191,0.316
43,0.204,0.29
44,0.217,0.265
45,0.231,0.241
46,0.246,0.218
47,0.261,0.196
48,0.278,0.175
49,0.295,0.155
50,0.313,0.136
51,0.332,0.117
52,0.351,0.099
53,0.372,0.081
54,0.392,0.063
55,0.413,0.047
56,0.433,0.032
57,0.452,0.019
58,0.47,0.01
59,0.488,0.003
60,0.506,0.0
61,0.524,0.0
62,0.542,0.002
63,0.561,0.007
64,0.579,0.013
65,0.598,0.021
66,0.616,0.03
67,0.634,0.042
68,0.651,0.056
69,0.668,0.072
70,0.684,0.092
71,0.699,0.114
72,0.714,0.138
73,0.728,0.165
74,0.741,0.194
75,0.755,0.224
76,0.769,0.255
77,0.782,0.286
78,0.794,0.319
79,0.805,0.352
80,0.816,0.386
81,0.826,0.421
82,0.836,0.456
83,0.847,0.491
84,0.857,0.527
85,0.867,0.562
86,0.878,0.598
87,0.889,0.633
88,0.899,0.666
89,0.91,0.699
90,0.921,0.73
91,0.931,0.758
92,0.941,0.785
93,0.951,0.809
94,0.961,0.831
95,0.969,0.851
96,0.977,0.869
97,0.985,0.886
98,0.991,0.901
99,0.997,0.913
100,1.0,0.921
