Frame,x,y
1,0.438,0.716
2,0.42,0.742
3,0.395,0.778
4,0.365,0.818
5,0.335,0.854
6,0.307,0.883
7,0.281,0.905
8,0.256,0.924
9,0.231,0.943
10,0.206,0.963
11,0.181,0.982
12,0.156,0.996
13,0.131,1.0
14,0.107,0.991
15,0.085,0.972
16,0.064,0.942
17,0.045,0.906
18,0.029,0.863
19,0.016,0.815
20,0.006,0.762
21,0.0,0.704
22,0.0,0.643
23,0.0,0.581
24,0.0,0.518
25,0.001,0.456
26,0.008,0.398
27,0.016,0.342
28,0.026,0.29
29,0.037,0.242
30,0.05,0.198
31,0.065,0.16
32,0.081,0.127
33,0.098,0.1
34,0.116,0.08
35,0.135,0.067
36,0.156,0.06
37,0.18,0.06
38,0.205,0.066
39,0.231,0.077
40,0.258,0.095
41,0.285,0.118
42,0.311,0.146
43,0.338,0.18
44,0.365,0.22
45,0.392,0.266
46,0.42,0.319
47,0.449,0.375
48,0.478,0.432
49,0.507,0.488
50,0.536,0.542
51,0.565,0.595
52,0.595,0.649
53,0.627,0.705
54,0.659,0.762
55,0.691,0.816
56,0.721,0.864
57,0.748,0.902
58,0.771,0.929
59,0.793,0.948
60,0.814,0.959
61,0.834,0.963
62,0.855,0.962
63,0.875,0.956
64,0.894,0.946
65,0.912,0.931
66,0.928,0.913
67,0.942,0.89
68,0.955,0.863
69,0.966,0.831
70,0.976,0.794
71,0.984,0.753
72,0.991,0.709
73,0.997,0.662
74,1.0,0.611
75,1.0,0.556
76,1.0,0.495
77,0.996,0.429
78,0.988,0.359
79,0.979,0.291
80,0.968,0.228
81,0.957,0.174
82,0.946,0.129
83,0.934,0.093
84,0.92,0.063
85,0.905,0.039
86,0.887,0.019
87,0.869,0.006
88,0.848,0.0
89,0.827,0.002
90,0.806,0.011
91,0.783,0.029
92,0.759,0.056
93,0.734,0.093
94,0.708,0.139
95,0.681,0.195
96,0.652,0.262
97,0.623,0.338
98,0.595,0.414
99,0.571,0.482
100,0.555,0.529
