Frame,x,y
1,0.630,0.534
2,0.624,0.541
3,0.619,0.547
4,0.617,0.551
5,0.608,0.560
6,0.598,0.572
7,0.592,0.578
8,0.580,0.588
9,0.559,0.604
10,0.546,0.613
11,0.533,0.621
12,0.505,0.636
13,0.483,0.647
14,0.469,0.655
15,0.448,0.665
16,0.426,0.675
17,0.414,0.681
18,0.398,0.686
19,0.377,0.689
20,0.366,0.692
21,0.354,0.693
22,0.336,0.688
23,0.323,0.685
24,0.315,0.682
25,0.303,0.670
26,0.292,0.658
27,0.286,0.652
28,0.281,0.638
29,0.276,0.619
30,0.274,0.609
31,0.272,0.595
32,0.270,0.570
33,0.270,0.554
34,0.270,0.542
35,0.275,0.519
36,0.279,0.500
37,0.281,0.489
38,0.289,0.472
39,0.298,0.452
40,0.303,0.442
41,0.311,0.431
42,0.325,0.417
43,0.333,0.409
44,0.340,0.402
45,0.355,0.398
46,0.367,0.395
47,0.375,0.392
48,0.392,0.399
49,0.409,0.407
50,0.419,0.412
51,0.434,0.421
52,0.453,0.434
53,0.464,0.442
54,0.478,0.452
55,0.507,0.474
56,0.528,0.490
57,0.543,0.501
58,0.577,0.523
59,0.609,0.543
60,0.627,0.554
61,0.656,0.566
62,0.692,0.579
63,0.711,0.586
64,0.733,0.590
65,0.762,0.592
66,0.781,0.593
67,0.796,0.594
68,0.824,0.588
69,0.847,0.583
70,0.862,0.579
71,0.880,0.564
72,0.898,0.546
73,0.908,0.536
74,0.917,0.521
75,0.924,0.499
76,0.929,0.486
77,0.931,0.474
78,0.923,0.453
79,0.916,0.437
80,0.911,0.426
81,0.893,0.414
82,0.872,0.403
83,0.861,0.397
84,0.842,0.393
85,0.814,0.390
86,0.799,0.389
87,0.783,0.389
88,0.760,0.395
89,0.743,0.400
90,0.731,0.404
91,0.717,0.420
92,0.704,0.436
93,0.697,0.445
94,0.684,0.460
95,0.667,0.481
96,0.658,0.492
97,0.649,0.505
98,0.641,0.524
99,0.636,0.536
100,0.632,0.546
