Frame,x,y
1,0.538,0.500
2,0.487,0.519
3,0.453,0.533
4,0.432,0.541
5,0.418,0.546
6,0.344,0.564
7,0.294,0.576
8,0.262,0.583
9,0.244,0.588
10,0.213,0.575
11,0.192,0.565
12,0.175,0.551
13,0.157,0.519
14,0.147,0.502
15,0.141,0.491
16,0.137,0.485
17,0.134,0.480
18,0.123,0.433
19,0.114,0.399
20,0.109,0.377
21,0.106,0.365
22,0.112,0.328
23,0.116,0.300
24,0.118,0.284
25,0.120,0.275
26,0.120,0.270
27,0.129,0.250
28,0.142,0.222
29,0.149,0.206
30,0.154,0.197
31,0.157,0.191
32,0.164,0.185
33,0.189,0.170
34,0.204,0.161
35,0.213,0.156
36,0.219,0.154
37,0.222,0.152
38,0.248,0.151
39,0.270,0.149
40,0.284,0.148
41,0.291,0.148
42,0.296,0.148
43,0.311,0.151
44,0.335,0.157
45,0.348,0.160
46,0.355,0.161
47,0.360,0.163
48,0.369,0.166
49,0.409,0.180
50,0.432,0.188
51,0.447,0.193
52,0.457,0.196
53,0.461,0.198
54,0.483,0.216
55,0.503,0.234
56,0.515,0.245
57,0.521,0.251
58,0.524,0.254
59,0.629,0.329
60,0.831,0.472
61,0.938,0.549
62,1.003,0.595
63,1.044,0.625
64,1.073,0.641
65,1.110,0.629
66,1.132,0.621
67,1.146,0.617
68,1.154,0.614
69,1.159,0.612
70,1.182,0.581
71,1.204,0.550
72,1.219,0.531
73,1.226,0.521
74,1.230,0.515
75,1.228,0.488
76,1.220,0.432
77,1.215,0.403
78,1.212,0.385
79,1.209,0.373
80,1.205,0.364
81,1.163,0.342
82,1.137,0.328
83,1.120,0.320
84,1.110,0.314
85,1.104,0.311
86,1.062,0.306
87,1.018,0.301
88,0.991,0.298
89,0.978,0.296
90,0.969,0.296
91,0.947,0.292
92,0.901,0.282
93,0.877,0.277
94,0.862,0.274
95,0.852,0.271
96,0.846,0.270
97,0.822,0.281
98,0.806,0.287
99,0.796,0.291
100,0.790,0.294
