Frame,x,y
1,0.622,0.556
2,0.622,0.558
3,0.622,0.559
4,0.622,0.561
5,0.622,0.564
6,0.622,0.566
7,0.620,0.568
8,0.617,0.571
9,0.615,0.574
10,0.607,0.583
11,0.602,0.588
12,0.588,0.600
13,0.571,0.614
14,0.562,0.622
15,0.528,0.641
16,0.504,0.655
17,0.477,0.669
18,0.439,0.689
19,0.419,0.699
20,0.387,0.713
21,0.360,0.723
22,0.339,0.728
23,0.310,0.726
24,0.294,0.726
25,0.280,0.717
26,0.266,0.702
27,0.258,0.692
28,0.255,0.666
29,0.253,0.647
30,0.254,0.626
31,0.258,0.593
32,0.261,0.576
33,0.269,0.548
34,0.276,0.523
35,0.282,0.507
36,0.294,0.482
37,0.301,0.468
38,0.313,0.455
39,0.328,0.442
40,0.337,0.435
41,0.356,0.431
42,0.371,0.429
43,0.386,0.430
44,0.412,0.438
45,0.426,0.443
46,0.450,0.456
47,0.472,0.470
48,0.488,0.481
49,0.528,0.512
50,0.552,0.530
51,0.582,0.553
52,0.618,0.579
53,0.638,0.594
54,0.677,0.614
55,0.707,0.627
56,0.733,0.635
57,0.770,0.640
58,0.788,0.642
59,0.816,0.637
60,0.842,0.630
61,0.860,0.624
62,0.881,0.603
63,0.894,0.590
64,0.901,0.571
65,0.902,0.546
66,0.902,0.532
67,0.889,0.511
68,0.878,0.496
69,0.866,0.485
70,0.843,0.472
71,0.830,0.466
72,0.809,0.462
73,0.787,0.459
74,0.773,0.458
75,0.750,0.468
76,0.736,0.473
77,0.721,0.486
78,0.702,0.508
79,0.692,0.518
80,0.677,0.539
81,0.666,0.557
82,0.658,0.569
83,0.649,0.583
84,0.644,0.591
85,0.640,0.596
86,0.637,0.599
87,0.636,0.600
88,0.636,0.597
89,0.636,0.595
90,0.637,0.592
91,0.638,0.588
92,0.638,0.585
93,0.638,0.581
94,0.638,0.579
95,0.638,0.578
96,0.636,0.578
97,0.636,0.578
98,0.636,0.578
99,0.636,0.578
100,0.636,0.578
