Frame,x,y
1,0.0,0.507
2,0.003,0.509
3,0.007,0.512
4,0.01,0.514
5,0.012,0.516
6,0.014,0.518
7,0.018,0.523
8,0.025,0.531
9,0.033,0.541
10,0.043,0.554
11,0.058,0.568
12,0.077,0.583
13,0.102,0.598
14,0.13,0.611
15,0.162,0.623
16,0.197,0.633
17,0.235,0.642
18,0.278,0.646
19,0.329,0.644
20,0.382,0.639
21,0.43,0.637
22,0.474,0.636
23,0.534,0.621
24,0.628,0.577
25,0.737,0.514
26,0.821,0.453
27,0.86,0.408
28,0.876,0.371
29,0.891,0.334
30,0.908,0.294
31,0.918,0.254
32,0.916,0.213
33,0.901,0.171
34,0.873,0.13
35,0.843,0.097
36,0.83,0.083
37,0.834,0.085
38,0.834,0.086
39,0.809,0.069
40,0.765,0.041
41,0.713,0.017
42,0.659,0.004
43,0.602,0.0
44,0.542,0.001
45,0.481,0.006
46,0.424,0.017
47,0.372,0.035
48,0.323,0.061
49,0.276,0.096
50,0.234,0.134
51,0.198,0.172
52,0.17,0.217
53,0.144,0.291
54,0.121,0.407
55,0.105,0.538
56,0.105,0.65
57,0.119,0.733
58,0.137,0.797
59,0.154,0.852
60,0.175,0.897
61,0.208,0.931
62,0.247,0.954
63,0.273,0.971
64,0.284,0.983
65,0.317,0.992
66,0.408,0.997
67,0.533,0.999
68,0.622,1.0
69,0.637,1.0
70,0.617,1.0
71,0.61,0.997
72,0.63,0.992
73,0.677,0.984
74,0.742,0.975
75,0.808,0.964
76,0.856,0.947
77,0.886,0.928
78,0.907,0.91
79,0.925,0.89
80,0.945,0.851
81,0.968,0.78
82,0.99,0.694
83,1.0,0.623
84,1.0,0.578
85,0.996,0.546
86,0.989,0.511
87,0.982,0.472
88,0.974,0.434
89,0.965,0.399
90,0.954,0.366
91,0.942,0.335
92,0.929,0.305
93,0.916,0.278
94,0.904,0.252
95,0.893,0.228
96,0.884,0.206
97,0.875,0.184
98,0.863,0.163
99,0.85,0.145
100,0.841,0.133
