Frame,x,y
1,0.426,0.514
2,0.433,0.517
3,0.441,0.519
4,0.445,0.521
5,0.449,0.523
6,0.461,0.526
7,0.479,0.530
8,0.494,0.533
9,0.503,0.535
10,0.515,0.536
11,0.542,0.534
12,0.568,0.532
13,0.582,0.531
14,0.595,0.530
15,0.618,0.523
16,0.644,0.515
17,0.662,0.510
18,0.674,0.506
19,0.691,0.499
20,0.713,0.486
21,0.732,0.475
22,0.743,0.468
23,0.754,0.462
24,0.769,0.441
25,0.783,0.420
26,0.792,0.407
27,0.799,0.396
28,0.803,0.379
29,0.803,0.357
30,0.804,0.340
31,0.804,0.329
32,0.802,0.316
33,0.793,0.297
34,0.784,0.278
35,0.779,0.268
36,0.775,0.258
37,0.761,0.246
38,0.745,0.233
39,0.733,0.224
40,0.725,0.218
41,0.711,0.214
42,0.689,0.215
43,0.670,0.216
44,0.659,0.217
45,0.648,0.218
46,0.626,0.228
47,0.604,0.238
48,0.591,0.244
49,0.580,0.248
50,0.559,0.258
51,0.529,0.270
52,0.506,0.281
53,0.492,0.287
54,0.477,0.297
55,0.459,0.323
56,0.442,0.348
57,0.434,0.361
58,0.426,0.373
59,0.426,0.409
60,0.429,0.450
61,0.431,0.478
62,0.431,0.498
63,0.435,0.522
64,0.443,0.552
65,0.451,0.579
66,0.454,0.593
67,0.458,0.608
68,0.472,0.650
69,0.485,0.692
70,0.493,0.717
71,0.499,0.738
72,0.513,0.760
73,0.533,0.784
74,0.548,0.803
75,0.557,0.815
76,0.569,0.824
77,0.593,0.825
78,0.618,0.826
79,0.630,0.827
80,0.642,0.828
81,0.665,0.808
82,0.691,0.784
83,0.710,0.766
84,0.724,0.754
85,0.738,0.736
86,0.754,0.712
87,0.768,0.689
88,0.776,0.677
89,0.784,0.664
90,0.789,0.642
91,0.795,0.620
92,0.798,0.607
93,0.801,0.596
94,0.803,0.581
95,0.805,0.563
96,0.806,0.548
97,0.807,0.539
98,0.808,0.530
99,0.808,0.519
100,0.808,0.508
