Frame,x,y
1,0.012,0.494
2,0.011,0.494
3,0.013,0.494
4,0.018,0.494
5,0.018,0.496
6,0.019,0.498
7,0.026,0.501
8,0.034,0.505
9,0.041,0.51
10,0.052,0.515
11,0.065,0.521
12,0.079,0.529
13,0.096,0.538
14,0.118,0.544
15,0.147,0.551
16,0.181,0.563
17,0.219,0.576
18,0.266,0.584
19,0.316,0.591
20,0.368,0.599
21,0.421,0.603
22,0.48,0.604
23,0.543,0.601
24,0.605,0.596
25,0.662,0.587
26,0.713,0.573
27,0.765,0.555
28,0.817,0.534
29,0.864,0.51
30,0.903,0.483
31,0.932,0.455
32,0.957,0.425
33,0.977,0.394
34,0.99,0.361
35,0.996,0.326
36,0.995,0.29
37,0.984,0.257
38,0.965,0.223
39,0.938,0.188
40,0.908,0.153
41,0.873,0.119
42,0.83,0.087
43,0.783,0.062
44,0.735,0.043
45,0.683,0.028
46,0.622,0.017
47,0.555,0.01
48,0.492,0.003
49,0.429,0.0
50,0.359,0.011
51,0.292,0.03
52,0.234,0.051
53,0.185,0.075
54,0.139,0.103
55,0.094,0.133
56,0.058,0.169
57,0.033,0.208
58,0.017,0.246
59,0.007,0.286
60,0.0,0.328
61,0.0,0.368
62,0.0,0.409
63,0.004,0.453
64,0.015,0.498
65,0.031,0.54
66,0.045,0.578
67,0.065,0.617
68,0.092,0.658
69,0.118,0.7
70,0.144,0.741
71,0.173,0.785
72,0.211,0.829
73,0.253,0.871
74,0.297,0.907
75,0.345,0.94
76,0.397,0.97
77,0.451,0.989
78,0.509,0.999
79,0.569,1.0
80,0.621,0.991
81,0.666,0.973
82,0.71,0.95
83,0.753,0.922
84,0.793,0.887
85,0.827,0.847
86,0.858,0.804
87,0.888,0.761
88,0.914,0.719
89,0.939,0.673
90,0.963,0.622
91,0.979,0.572
92,0.988,0.528
93,0.996,0.486
94,1.0,0.446
95,1.0,0.408
96,0.995,0.371
97,0.986,0.337
98,0.979,0.309
99,0.971,0.281
100,0.965,0.261
