Frame,x,y
1,0.432,0.488
2,0.433,0.492
3,0.434,0.496
4,0.434,0.498
5,0.434,0.500
6,0.442,0.505
7,0.450,0.511
8,0.455,0.514
9,0.459,0.517
10,0.475,0.525
11,0.494,0.535
12,0.507,0.541
13,0.516,0.546
14,0.538,0.550
15,0.567,0.553
16,0.588,0.555
17,0.603,0.557
18,0.626,0.556
19,0.659,0.552
20,0.685,0.549
21,0.702,0.547
22,0.723,0.541
23,0.752,0.529
24,0.777,0.518
25,0.791,0.511
26,0.807,0.500
27,0.827,0.474
28,0.846,0.452
29,0.857,0.439
30,0.866,0.424
31,0.869,0.395
32,0.872,0.367
33,0.873,0.353
34,0.874,0.338
35,0.864,0.313
36,0.855,0.288
37,0.849,0.274
38,0.845,0.262
39,0.830,0.244
40,0.815,0.225
41,0.806,0.214
42,0.798,0.204
43,0.780,0.196
44,0.759,0.188
45,0.745,0.183
46,0.734,0.179
47,0.716,0.179
48,0.694,0.181
49,0.677,0.183
50,0.666,0.184
51,0.656,0.192
52,0.647,0.207
53,0.640,0.219
54,0.635,0.227
55,0.620,0.238
56,0.587,0.253
57,0.559,0.266
58,0.542,0.274
59,0.526,0.288
60,0.509,0.318
61,0.494,0.345
62,0.486,0.359
63,0.477,0.377
64,0.471,0.417
65,0.466,0.455
66,0.463,0.476
67,0.460,0.496
68,0.466,0.528
69,0.472,0.560
70,0.475,0.577
71,0.478,0.592
72,0.491,0.636
73,0.505,0.685
74,0.514,0.714
75,0.520,0.738
76,0.537,0.765
77,0.558,0.793
78,0.571,0.812
79,0.580,0.827
80,0.600,0.836
81,0.625,0.843
82,0.643,0.848
83,0.656,0.852
84,0.679,0.847
85,0.714,0.832
86,0.742,0.821
87,0.759,0.814
88,0.778,0.800
89,0.801,0.773
90,0.819,0.750
91,0.830,0.736
92,0.840,0.719
93,0.848,0.693
94,0.855,0.670
95,0.859,0.657
96,0.862,0.643
97,0.866,0.618
98,0.870,0.593
99,0.872,0.581
100,0.874,0.568
