Frame,x,y
1,0.005,0.469
2,0.003,0.469
3,0.001,0.469
4,0.0,0.469
5,-0.0,0.469
6,0.0,0.469
7,0.0,0.471
8,0.0,0.472
9,-0.0,0.473
10,0.004,0.478
11,0.021,0.49
12,0.048,0.508
13,0.075,0.524
14,0.099,0.534
15,0.125,0.542
16,0.159,0.55
17,0.202,0.559
18,0.247,0.568
19,0.294,0.576
20,0.346,0.58
21,0.404,0.58
22,0.465,0.578
23,0.526,0.574
24,0.587,0.568
25,0.648,0.56
26,0.706,0.547
27,0.76,0.53
28,0.805,0.507
29,0.842,0.481
30,0.871,0.449
31,0.893,0.415
32,0.911,0.381
33,0.923,0.346
34,0.925,0.304
35,0.917,0.255
36,0.91,0.218
37,0.916,0.213
38,0.922,0.222
39,0.899,0.2
40,0.837,0.134
41,0.766,0.065
42,0.712,0.03
43,0.67,0.02
44,0.625,0.014
45,0.572,0.004
46,0.515,-0.0
47,0.459,0.005
48,0.405,0.019
49,0.356,0.038
50,0.313,0.063
51,0.277,0.092
52,0.247,0.125
53,0.22,0.167
54,0.192,0.217
55,0.161,0.271
56,0.126,0.323
57,0.092,0.374
58,0.065,0.429
59,0.048,0.487
60,0.04,0.547
61,0.04,0.607
62,0.047,0.665
63,0.06,0.721
64,0.078,0.775
65,0.097,0.824
66,0.118,0.867
67,0.144,0.905
68,0.176,0.936
69,0.214,0.962
70,0.257,0.981
71,0.303,0.994
72,0.353,1.0
73,0.406,1.0
74,0.459,1.0
75,0.51,0.99
76,0.56,0.974
77,0.612,0.955
78,0.667,0.932
79,0.723,0.905
80,0.777,0.871
81,0.825,0.833
82,0.863,0.795
83,0.892,0.756
84,0.917,0.716
85,0.938,0.676
86,0.958,0.635
87,0.974,0.596
88,0.988,0.557
89,0.996,0.519
90,1.0,0.482
91,0.999,0.443
92,0.992,0.404
93,0.979,0.365
94,0.961,0.33
95,0.941,0.297
96,0.922,0.267
97,0.904,0.239
98,0.883,0.211
99,0.859,0.184
100,0.841,0.166
