Frame,x,y
1,1.206,0.772
2,1.200,0.771
3,1.194,0.770
4,1.190,0.770
5,1.188,0.770
6,1.186,0.770
7,1.184,0.770
8,1.182,0.770
9,1.172,0.769
10,1.161,0.768
11,1.144,0.768
12,1.123,0.769
13,1.104,0.770
14,1.094,0.771
15,1.083,0.772
16,1.059,0.773
17,1.033,0.775
18,1.013,0.776
19,1.000,0.777
20,0.984,0.778
21,0.953,0.775
22,0.923,0.773
23,0.904,0.771
24,0.889,0.769
25,0.868,0.767
26,0.840,0.763
27,0.813,0.760
28,0.799,0.758
29,0.786,0.756
30,0.760,0.752
31,0.730,0.746
32,0.705,0.741
33,0.689,0.739
34,0.674,0.736
35,0.666,0.734
36,0.659,0.733
37,0.639,0.727
38,0.611,0.718
39,0.582,0.708
40,0.546,0.692
41,0.511,0.677
42,0.491,0.669
43,0.474,0.661
44,0.451,0.649
45,0.426,0.633
46,0.403,0.618
47,0.391,0.611
48,0.378,0.603
49,0.361,0.588
50,0.344,0.572
51,0.332,0.560
52,0.323,0.551
53,0.314,0.541
54,0.301,0.523
55,0.289,0.504
56,0.281,0.493
57,0.274,0.483
58,0.266,0.470
59,0.258,0.451
60,0.250,0.433
61,0.245,0.424
62,0.241,0.415
63,0.238,0.409
64,0.236,0.405
65,0.232,0.396
66,0.227,0.379
67,0.222,0.362
68,0.217,0.338
69,0.212,0.314
70,0.208,0.298
71,0.206,0.286
72,0.203,0.273
73,0.201,0.255
74,0.198,0.237
75,0.196,0.227
76,0.195,0.218
77,0.194,0.206
78,0.193,0.191
79,0.192,0.179
80,0.191,0.172
81,0.190,0.165
82,0.191,0.156
83,0.193,0.147
84,0.194,0.139
85,0.195,0.134
86,0.196,0.129
87,0.196,0.122
88,0.196,0.115
89,0.196,0.111
90,0.196,0.108
91,0.196,0.105
92,0.196,0.104
93,0.196,0.102
94,0.198,0.100
95,0.200,0.098
96,0.202,0.097
97,0.204,0.097
98,0.206,0.096
99,0.207,0.095
100,0.208,0.094
