Frame,x,y
1,1.230,0.830
2,1.226,0.829
3,1.223,0.828
4,1.222,0.828
5,1.214,0.828
6,1.207,0.828
7,1.203,0.828
8,1.189,0.828
9,1.176,0.828
10,1.168,0.828
11,1.146,0.823
12,1.120,0.817
13,1.105,0.813
14,1.081,0.815
15,1.051,0.820
16,1.035,0.823
17,1.008,0.825
18,0.971,0.828
19,0.951,0.829
20,0.924,0.828
21,0.888,0.824
22,0.868,0.823
23,0.843,0.820
24,0.806,0.813
25,0.784,0.809
26,0.761,0.804
27,0.725,0.795
28,0.701,0.788
29,0.681,0.782
30,0.647,0.768
31,0.624,0.758
32,0.606,0.751
33,0.576,0.734
34,0.554,0.722
35,0.538,0.714
36,0.515,0.699
37,0.497,0.687
38,0.485,0.679
39,0.461,0.662
40,0.440,0.647
41,0.427,0.638
42,0.407,0.622
43,0.388,0.606
44,0.377,0.597
45,0.362,0.581
46,0.347,0.563
47,0.338,0.554
48,0.326,0.537
49,0.314,0.515
50,0.307,0.504
51,0.299,0.486
52,0.288,0.463
53,0.283,0.451
54,0.278,0.435
55,0.275,0.413
56,0.272,0.400
57,0.268,0.386
58,0.263,0.365
59,0.260,0.352
60,0.257,0.339
61,0.255,0.319
62,0.253,0.305
63,0.252,0.294
64,0.249,0.279
65,0.247,0.268
66,0.246,0.259
67,0.245,0.243
68,0.243,0.230
69,0.242,0.222
70,0.241,0.209
71,0.239,0.197
72,0.238,0.189
73,0.238,0.179
74,0.238,0.170
75,0.238,0.165
76,0.238,0.157
77,0.238,0.149
78,0.238,0.145
79,0.237,0.138
80,0.236,0.130
81,0.235,0.126
82,0.234,0.120
83,0.234,0.112
84,0.234,0.108
85,0.235,0.103
86,0.236,0.097
87,0.236,0.092
88,0.236,0.088
89,0.238,0.081
90,0.238,0.077
91,0.237,0.072
92,0.235,0.064
93,0.233,0.059
94,0.232,0.056
95,0.234,0.053
96,0.234,0.051
97,0.235,0.050
98,0.244,0.056
99,0.251,0.059
100,0.256,0.062
