Frame,x,y
1,1.130,0.678
2,1.130,0.680
3,1.128,0.680
4,1.124,0.680
5,1.118,0.680
6,1.112,0.678
7,1.100,0.676
8,1.090,0.676
9,1.078,0.674
10,1.071,0.674
11,1.058,0.674
12,1.050,0.674
13,1.034,0.674
14,1.017,0.676
15,1.003,0.677
16,0.990,0.678
17,0.976,0.679
18,0.964,0.680
19,0.946,0.683
20,0.916,0.686
21,0.900,0.686
22,0.875,0.690
23,0.859,0.692
24,0.839,0.695
25,0.823,0.697
26,0.804,0.698
27,0.783,0.698
28,0.754,0.697
29,0.734,0.696
30,0.708,0.694
31,0.693,0.694
32,0.668,0.692
33,0.653,0.692
34,0.633,0.692
35,0.616,0.692
36,0.598,0.692
37,0.578,0.692
38,0.563,0.692
39,0.543,0.690
40,0.517,0.688
41,0.503,0.688
42,0.483,0.688
43,0.470,0.687
44,0.453,0.683
45,0.441,0.680
46,0.428,0.677
47,0.414,0.672
48,0.402,0.669
49,0.385,0.661
50,0.365,0.651
51,0.355,0.643
52,0.343,0.631
53,0.335,0.622
54,0.327,0.610
55,0.320,0.600
56,0.314,0.589
57,0.308,0.575
58,0.303,0.564
59,0.299,0.552
60,0.296,0.544
61,0.290,0.529
62,0.281,0.515
63,0.277,0.504
64,0.273,0.491
65,0.269,0.480
66,0.264,0.471
67,0.257,0.461
68,0.251,0.453
69,0.243,0.442
70,0.238,0.434
71,0.229,0.423
72,0.217,0.411
73,0.209,0.403
74,0.200,0.392
75,0.192,0.382
76,0.186,0.373
77,0.177,0.359
78,0.169,0.348
79,0.161,0.332
80,0.156,0.322
81,0.150,0.307
82,0.145,0.297
83,0.138,0.279
84,0.132,0.265
85,0.129,0.253
86,0.128,0.242
87,0.128,0.236
88,0.128,0.231
89,0.123,0.221
90,0.118,0.214
91,0.118,0.210
92,0.117,0.207
93,0.113,0.201
94,0.111,0.199
95,0.109,0.196
96,0.108,0.193
97,0.107,0.191
98,0.104,0.188
99,0.102,0.183
100,0.100,0.178
