Frame,x,y
1,0.079,0.927
2,0.077,0.926
3,0.073,0.924
4,0.067,0.922
5,0.062,0.919
6,0.06,0.913
7,0.057,0.904
8,0.054,0.892
9,0.052,0.878
10,0.052,0.863
11,0.052,0.845
12,0.049,0.826
13,0.043,0.805
14,0.038,0.782
15,0.037,0.757
16,0.038,0.73
17,0.032,0.702
18,0.022,0.672
19,0.015,0.643
20,0.01,0.612
21,0.004,0.579
22,-0.0,0.543
23,0.002,0.506
24,0.012,0.465
25,0.026,0.419
26,0.04,0.374
27,0.049,0.335
28,0.053,0.3
29,0.056,0.268
30,0.061,0.233
31,0.069,0.197
32,0.077,0.159
33,0.083,0.124
34,0.085,0.098
35,0.088,0.078
36,0.095,0.059
37,0.104,0.04
38,0.109,0.025
39,0.11,0.014
40,0.11,0.007
41,0.11,0.003
42,0.112,0.0
43,0.116,0.0
44,0.123,0.004
45,0.134,0.008
46,0.149,0.01
47,0.168,0.01
48,0.192,0.009
49,0.222,0.012
50,0.257,0.017
51,0.299,0.022
52,0.346,0.025
53,0.397,0.03
54,0.45,0.039
55,0.502,0.053
56,0.554,0.072
57,0.609,0.094
58,0.664,0.117
59,0.715,0.139
60,0.763,0.162
61,0.809,0.194
62,0.851,0.229
63,0.89,0.262
64,0.928,0.299
65,0.964,0.341
66,0.989,0.383
67,0.998,0.419
68,1.0,0.455
69,1.0,0.492
70,0.987,0.529
71,0.962,0.565
72,0.93,0.603
73,0.894,0.643
74,0.85,0.686
75,0.799,0.73
76,0.743,0.774
77,0.689,0.815
78,0.641,0.851
79,0.595,0.882
80,0.544,0.913
81,0.49,0.941
82,0.437,0.963
83,0.386,0.979
84,0.336,0.988
85,0.287,0.994
86,0.238,0.998
87,0.196,1.0
88,0.163,0.999
89,0.136,0.994
90,0.114,0.985
91,0.097,0.975
92,0.083,0.964
93,0.073,0.954
94,0.068,0.943
95,0.072,0.932
96,0.082,0.922
97,0.09,0.914
98,0.098,0.908
99,0.11,0.901
100,0.12,0.897
