Frame,x,y
1,0.099,0.947
2,0.099,0.95
3,0.098,0.951
4,0.094,0.95
5,0.088,0.955
6,0.08,0.963
7,0.073,0.969
8,0.067,0.97
9,0.059,0.972
10,0.045,0.981
11,0.033,0.991
12,0.029,0.995
13,0.028,0.998
14,0.029,1.0
15,0.036,0.996
16,0.044,0.983
17,0.05,0.963
18,0.059,0.941
19,0.064,0.916
20,0.061,0.887
21,0.055,0.853
22,0.048,0.815
23,0.037,0.774
24,0.026,0.73
25,0.015,0.683
26,0.006,0.635
27,-0.0,0.585
28,-0.0,0.536
29,-0.0,0.488
30,0.0,0.442
31,0.007,0.397
32,0.019,0.352
33,0.031,0.305
34,0.04,0.261
35,0.046,0.219
36,0.053,0.179
37,0.06,0.142
38,0.068,0.111
39,0.073,0.084
40,0.076,0.06
41,0.083,0.04
42,0.089,0.024
43,0.092,0.013
44,0.095,0.007
45,0.1,0.003
46,0.107,0.0
47,0.114,0.001
48,0.121,0.007
49,0.133,0.016
50,0.143,0.026
51,0.152,0.035
52,0.172,0.045
53,0.2,0.053
54,0.231,0.06
55,0.267,0.069
56,0.311,0.081
57,0.364,0.089
58,0.426,0.097
59,0.493,0.108
60,0.563,0.123
61,0.631,0.143
62,0.696,0.167
63,0.758,0.196
64,0.815,0.229
65,0.869,0.265
66,0.916,0.307
67,0.95,0.355
68,0.977,0.408
69,0.998,0.464
70,1.0,0.521
71,0.998,0.575
72,0.985,0.625
73,0.963,0.67
74,0.931,0.711
75,0.891,0.746
76,0.842,0.781
77,0.788,0.817
78,0.737,0.846
79,0.687,0.869
80,0.634,0.889
81,0.578,0.905
82,0.52,0.918
83,0.465,0.928
84,0.412,0.933
85,0.358,0.935
86,0.306,0.937
87,0.263,0.936
88,0.228,0.93
89,0.186,0.911
90,0.138,0.881
91,0.113,0.864
92,0.11,0.86
93,0.11,0.861
94,0.11,0.858
95,0.11,0.853
96,0.112,0.85
97,0.117,0.853
98,0.127,0.859
99,0.15,0.861
100,0.174,0.86
