Frame,x,y
1,0.156,1.0
2,0.159,0.996
3,0.161,0.991
4,0.162,0.985
5,0.16,0.979
6,0.154,0.972
7,0.145,0.962
8,0.137,0.949
9,0.13,0.932
10,0.125,0.91
11,0.12,0.882
12,0.114,0.849
13,0.109,0.813
14,0.107,0.776
15,0.104,0.737
16,0.101,0.695
17,0.098,0.652
18,0.097,0.611
19,0.097,0.568
20,0.097,0.518
21,0.096,0.459
22,0.096,0.402
23,0.101,0.361
24,0.107,0.327
25,0.111,0.279
26,0.111,0.217
27,0.11,0.161
28,0.109,0.123
29,0.109,0.099
30,0.113,0.079
31,0.118,0.06
32,0.126,0.043
33,0.134,0.03
34,0.143,0.019
35,0.153,0.011
36,0.165,0.005
37,0.177,0.002
38,0.193,0.0
39,0.215,0.0
40,0.243,0.001
41,0.276,0.004
42,0.314,0.007
43,0.357,0.012
44,0.406,0.019
45,0.461,0.028
46,0.519,0.04
47,0.578,0.055
48,0.64,0.075
49,0.704,0.101
50,0.765,0.133
51,0.816,0.166
52,0.858,0.199
53,0.895,0.233
54,0.931,0.268
55,0.962,0.305
56,0.984,0.344
57,0.997,0.384
58,1.0,0.424
59,0.998,0.461
60,0.994,0.495
61,0.988,0.528
62,0.978,0.561
63,0.959,0.598
64,0.93,0.638
65,0.897,0.678
66,0.861,0.714
67,0.825,0.743
68,0.789,0.765
69,0.75,0.781
70,0.703,0.797
71,0.652,0.812
72,0.604,0.824
73,0.56,0.834
74,0.516,0.84
75,0.468,0.842
76,0.417,0.843
77,0.369,0.844
78,0.325,0.846
79,0.283,0.847
80,0.244,0.848
81,0.206,0.847
82,0.169,0.846
83,0.133,0.844
84,0.102,0.842
85,0.076,0.841
86,0.055,0.84
87,0.04,0.839
88,0.028,0.837
89,0.018,0.833
90,0.01,0.829
91,0.004,0.827
92,0.001,0.827
93,-0.0,0.828
94,0.0,0.828
95,0.0,0.828
96,0.0,0.828
97,0.0,0.828
98,0.002,0.828
99,0.008,0.826
100,0.013,0.825
