Frame,x,y
1,0.062,0.868
2,0.064,0.86
3,0.067,0.852
4,0.068,0.848
5,0.066,0.849
6,0.062,0.847
7,0.057,0.835
8,0.053,0.817
9,0.051,0.8
10,0.051,0.785
11,0.051,0.769
12,0.049,0.747
13,0.044,0.719
14,0.038,0.688
15,0.033,0.657
16,0.029,0.625
17,0.027,0.595
18,0.028,0.562
19,0.028,0.522
20,0.026,0.472
21,0.024,0.425
22,0.021,0.388
23,0.018,0.361
24,0.017,0.333
25,0.017,0.299
26,0.018,0.264
27,0.015,0.235
28,0.01,0.21
29,0.006,0.186
30,0.002,0.161
31,0.001,0.141
32,-0.0,0.133
33,0.0,0.134
34,0.0,0.135
35,0.002,0.125
36,0.007,0.107
37,0.015,0.084
38,0.027,0.061
39,0.039,0.041
40,0.049,0.029
41,0.06,0.022
42,0.074,0.016
43,0.093,0.009
44,0.115,0.004
45,0.14,0.001
46,0.168,-0.0
47,0.197,0.0
48,0.229,0.001
49,0.264,0.003
50,0.304,0.005
51,0.347,0.008
52,0.391,0.013
53,0.435,0.021
54,0.48,0.031
55,0.527,0.042
56,0.577,0.056
57,0.626,0.07
58,0.674,0.085
59,0.721,0.101
60,0.769,0.12
61,0.817,0.142
62,0.861,0.168
63,0.899,0.2
64,0.931,0.235
65,0.956,0.272
66,0.975,0.31
67,0.989,0.348
68,0.999,0.386
69,1.0,0.426
70,0.996,0.47
71,0.981,0.519
72,0.957,0.568
73,0.927,0.614
74,0.892,0.657
75,0.854,0.699
76,0.811,0.739
77,0.764,0.777
78,0.711,0.81
79,0.657,0.839
80,0.603,0.866
81,0.552,0.892
82,0.501,0.915
83,0.449,0.934
84,0.396,0.948
85,0.347,0.96
86,0.303,0.97
87,0.262,0.979
88,0.224,0.987
89,0.187,0.993
90,0.154,0.998
91,0.124,1.0
92,0.099,1.0
93,0.08,0.998
94,0.068,0.994
95,0.062,0.987
96,0.062,0.979
97,0.069,0.968
98,0.081,0.957
99,0.097,0.946
100,0.108,0.938
