Frame,x,y
1,0.440,0.596
2,0.443,0.559
3,0.445,0.536
4,0.446,0.521
5,0.446,0.505
6,0.446,0.466
7,0.446,0.447
8,0.446,0.435
9,0.446,0.428
10,0.446,0.418
11,0.448,0.391
12,0.448,0.378
13,0.448,0.369
14,0.448,0.365
15,0.448,0.356
16,0.448,0.327
17,0.448,0.312
18,0.448,0.302
19,0.448,0.297
20,0.448,0.289
21,0.450,0.267
22,0.450,0.255
23,0.450,0.249
24,0.450,0.245
25,0.461,0.232
26,0.518,0.177
27,0.549,0.149
28,0.568,0.131
29,0.579,0.121
30,0.588,0.118
31,0.608,0.129
32,0.620,0.134
33,0.627,0.138
34,0.631,0.141
35,0.638,0.144
36,0.662,0.159
37,0.674,0.167
38,0.682,0.172
39,0.687,0.175
40,0.694,0.179
41,0.718,0.196
42,0.731,0.205
43,0.740,0.211
44,0.745,0.215
45,0.751,0.219
46,0.775,0.240
47,0.788,0.250
48,0.796,0.257
49,0.801,0.261
50,0.807,0.268
51,0.827,0.296
52,0.838,0.313
53,0.845,0.322
54,0.849,0.327
55,0.854,0.334
56,0.870,0.366
57,0.879,0.384
58,0.884,0.395
59,0.887,0.401
60,0.888,0.407
61,0.892,0.437
62,0.893,0.456
63,0.894,0.467
64,0.892,0.484
65,0.888,0.518
66,0.886,0.535
67,0.885,0.545
68,0.884,0.551
69,0.882,0.565
70,0.876,0.595
71,0.873,0.611
72,0.871,0.621
73,0.870,0.626
74,0.864,0.635
75,0.847,0.657
76,0.838,0.668
77,0.832,0.675
78,0.829,0.680
79,0.819,0.686
80,0.791,0.698
81,0.777,0.705
82,0.769,0.709
83,0.764,0.711
84,0.753,0.714
85,0.721,0.720
86,0.705,0.723
87,0.696,0.725
88,0.690,0.727
89,0.679,0.730
90,0.646,0.736
91,0.628,0.739
92,0.618,0.741
93,0.612,0.742
94,0.594,0.741
95,0.540,0.736
96,0.513,0.734
97,0.495,0.733
98,0.485,0.732
99,0.477,0.732
100,0.466,0.732
