Frame,x,y
1,0.432,0.776
2,0.432,0.776
3,0.432,0.776
4,0.431,0.770
5,0.430,0.765
6,0.430,0.763
7,0.430,0.762
8,0.429,0.751
9,0.425,0.728
10,0.424,0.717
11,0.424,0.710
12,0.424,0.706
13,0.429,0.662
14,0.432,0.638
15,0.433,0.625
16,0.434,0.618
17,0.435,0.588
18,0.436,0.552
19,0.436,0.534
20,0.436,0.524
21,0.436,0.512
22,0.438,0.472
23,0.438,0.452
24,0.438,0.441
25,0.438,0.435
26,0.438,0.402
27,0.438,0.376
28,0.438,0.363
29,0.439,0.340
30,0.441,0.311
31,0.442,0.295
32,0.442,0.287
33,0.441,0.275
34,0.428,0.188
35,0.423,0.144
36,0.419,0.120
37,0.417,0.107
38,0.462,0.089
39,0.508,0.073
40,0.532,0.065
41,0.557,0.062
42,0.590,0.062
43,0.613,0.064
44,0.644,0.072
45,0.660,0.076
46,0.669,0.078
47,0.673,0.080
48,0.699,0.086
49,0.718,0.091
50,0.728,0.093
51,0.743,0.100
52,0.760,0.111
53,0.770,0.117
54,0.774,0.120
55,0.778,0.123
56,0.800,0.138
57,0.811,0.145
58,0.817,0.149
59,0.819,0.151
60,0.833,0.171
61,0.845,0.191
62,0.853,0.202
63,0.857,0.207
64,0.863,0.219
65,0.878,0.247
66,0.886,0.263
67,0.890,0.270
68,0.892,0.274
69,0.877,0.428
70,0.867,0.530
71,0.861,0.587
72,0.853,0.621
73,0.845,0.643
74,0.841,0.655
75,0.837,0.661
76,0.832,0.668
77,0.813,0.687
78,0.804,0.698
79,0.799,0.703
80,0.796,0.706
81,0.729,0.712
82,0.675,0.717
83,0.646,0.719
84,0.631,0.720
85,0.609,0.724
86,0.577,0.731
87,0.560,0.734
88,0.551,0.736
89,0.546,0.738
90,0.517,0.740
91,0.501,0.740
92,0.492,0.740
93,0.487,0.740
94,0.474,0.738
95,0.459,0.735
96,0.452,0.734
97,0.447,0.734
98,0.444,0.733
99,0.433,0.730
100,0.428,0.728
