Frame,x,y
1,0.462,0.748
2,0.462,0.748
3,0.459,0.747
4,0.454,0.744
5,0.452,0.744
6,0.452,0.739
7,0.452,0.719
8,0.452,0.711
9,0.452,0.707
10,0.449,0.676
11,0.448,0.662
12,0.448,0.655
13,0.444,0.613
14,0.442,0.591
15,0.442,0.581
16,0.440,0.553
17,0.438,0.530
18,0.438,0.521
19,0.433,0.496
20,0.423,0.462
21,0.420,0.448
22,0.416,0.422
23,0.410,0.352
24,0.406,0.321
25,0.406,0.309
26,0.415,0.284
27,0.419,0.273
28,0.515,0.198
29,0.596,0.136
30,0.627,0.112
31,0.653,0.105
32,0.679,0.108
33,0.690,0.108
34,0.701,0.111
35,0.720,0.118
36,0.729,0.122
37,0.734,0.123
38,0.753,0.131
39,0.760,0.135
40,0.774,0.141
41,0.782,0.146
42,0.787,0.148
43,0.800,0.163
44,0.817,0.182
45,0.824,0.190
46,0.833,0.201
47,0.849,0.227
48,0.855,0.237
49,0.860,0.245
50,0.879,0.275
51,0.887,0.289
52,0.890,0.296
53,0.903,0.326
54,0.910,0.340
55,0.913,0.347
56,0.923,0.375
57,0.930,0.393
58,0.933,0.402
59,0.938,0.422
60,0.942,0.445
61,0.944,0.455
62,0.944,0.469
63,0.944,0.495
64,0.944,0.507
65,0.943,0.516
66,0.937,0.543
67,0.935,0.554
68,0.927,0.578
69,0.922,0.593
70,0.919,0.600
71,0.910,0.614
72,0.900,0.629
73,0.876,0.652
74,0.863,0.662
75,0.844,0.674
76,0.825,0.684
77,0.818,0.688
78,0.807,0.695
79,0.789,0.706
80,0.782,0.710
81,0.775,0.715
82,0.751,0.730
83,0.740,0.737
84,0.734,0.740
85,0.705,0.749
86,0.691,0.753
87,0.685,0.755
88,0.657,0.758
89,0.640,0.760
90,0.632,0.760
91,0.611,0.759
92,0.592,0.758
93,0.565,0.756
94,0.474,0.748
95,0.434,0.745
96,0.416,0.742
97,0.412,0.738
98,0.410,0.736
99,0.410,0.736
100,0.412,0.734
