Frame,x,y
1,0.133,0.678
2,0.145,0.671
3,0.155,0.665
4,0.154,0.664
5,0.153,0.665
6,0.168,0.66
7,0.204,0.64
8,0.25,0.596
9,0.294,0.54
10,0.313,0.51
11,0.306,0.518
12,0.312,0.512
13,0.362,0.45
14,0.428,0.355
15,0.473,0.266
16,0.505,0.188
17,0.548,0.116
18,0.595,0.058
19,0.618,0.031
20,0.613,0.034
21,0.616,0.036
22,0.641,0.018
23,0.665,-0.0
24,0.668,0.0
25,0.664,-0.0
26,0.675,-0.0
27,0.699,0.016
28,0.729,0.076
29,0.751,0.156
30,0.756,0.191
31,0.749,0.178
32,0.763,0.196
33,0.814,0.287
34,0.884,0.407
35,0.95,0.508
36,0.995,0.57
37,1.0,0.582
38,1.0,0.575
39,1.0,0.589
40,1.0,0.625
41,0.98,0.652
42,0.933,0.659
43,0.907,0.658
44,0.917,0.659
45,0.908,0.658
46,0.831,0.653
47,0.701,0.648
48,0.55,0.646
49,0.431,0.647
50,0.395,0.647
51,0.411,0.646
52,0.383,0.649
53,0.281,0.656
54,0.163,0.666
55,0.078,0.675
56,0.035,0.681
57,0.032,0.682
58,0.036,0.681
59,0.018,0.683
60,0.0,0.69
61,0.019,0.705
62,0.068,0.721
63,0.09,0.724
64,0.079,0.717
65,0.095,0.731
66,0.164,0.773
67,0.225,0.81
68,0.23,0.812
69,0.222,0.808
70,0.257,0.833
71,0.325,0.879
72,0.389,0.922
73,0.437,0.952
74,0.478,0.974
75,0.515,0.987
76,0.534,0.994
77,0.534,0.993
78,0.532,0.993
79,0.545,0.997
80,0.567,1.0
81,0.59,0.998
82,0.605,0.994
83,0.605,0.994
84,0.601,0.995
85,0.617,0.989
86,0.654,0.977
87,0.678,0.968
88,0.677,0.969
89,0.676,0.969
90,0.702,0.955
91,0.751,0.922
92,0.812,0.866
93,0.862,0.814
94,0.876,0.8
95,0.869,0.809
96,0.884,0.789
97,0.93,0.728
98,0.971,0.664
99,0.984,0.626
100,0.983,0.61
