Frame,x,y
1,0.133,0.468
2,0.165,0.448
3,0.201,0.425
4,0.217,0.417
5,0.211,0.423
6,0.21,0.422
7,0.241,0.393
8,0.288,0.351
9,0.319,0.324
10,0.32,0.325
11,0.314,0.33
12,0.329,0.314
13,0.369,0.272
14,0.417,0.219
15,0.46,0.169
16,0.497,0.123
17,0.533,0.079
18,0.567,0.04
19,0.59,0.013
20,0.593,0.005
21,0.588,0.008
22,0.595,0.008
23,0.626,0.0
24,0.672,0.0
25,0.721,0.016
26,0.762,0.055
27,0.785,0.081
28,0.787,0.077
29,0.782,0.068
30,0.793,0.099
31,0.824,0.175
32,0.853,0.247
33,0.857,0.269
34,0.849,0.256
35,0.861,0.263
36,0.907,0.319
37,0.962,0.399
38,0.99,0.47
39,0.989,0.517
40,0.98,0.54
41,0.982,0.545
42,0.986,0.541
43,0.974,0.543
44,0.937,0.554
45,0.878,0.566
46,0.8,0.569
47,0.701,0.564
48,0.578,0.554
49,0.436,0.543
50,0.32,0.535
51,0.274,0.531
52,0.288,0.531
53,0.289,0.532
54,0.223,0.531
55,0.124,0.529
56,0.06,0.526
57,0.056,0.526
58,0.071,0.526
59,0.057,0.529
60,0.021,0.538
61,-0.0,0.561
62,0.017,0.6
63,0.05,0.635
64,0.064,0.646
65,0.058,0.638
66,0.059,0.642
67,0.092,0.684
68,0.149,0.753
69,0.209,0.828
70,0.258,0.889
71,0.29,0.929
72,0.3,0.941
73,0.297,0.936
74,0.296,0.936
75,0.31,0.956
76,0.333,0.983
77,0.357,1.0
78,0.376,1.0
79,0.387,1.0
80,0.389,1.0
81,0.387,1.0
82,0.39,0.999
83,0.404,0.992
84,0.434,0.974
85,0.48,0.942
86,0.53,0.906
87,0.561,0.882
88,0.563,0.881
89,0.556,0.886
90,0.572,0.873
91,0.623,0.835
92,0.698,0.779
93,0.785,0.718
94,0.861,0.666
95,0.903,0.638
96,0.903,0.639
97,0.895,0.644
98,0.915,0.627
99,0.96,0.591
100,1.0,0.559
