Frame,x,y
1,0.280,0.448
2,0.282,0.448
3,0.285,0.444
4,0.299,0.429
5,0.313,0.414
6,0.333,0.393
7,0.338,0.386
8,0.464,0.240
9,0.522,0.172
10,0.554,0.137
11,0.565,0.125
12,0.573,0.115
13,0.579,0.109
14,0.581,0.107
15,0.591,0.102
16,0.594,0.100
17,0.600,0.098
18,0.605,0.098
19,0.613,0.086
20,0.618,0.080
21,0.625,0.078
22,0.639,0.078
23,0.644,0.078
24,0.656,0.088
25,0.661,0.093
26,0.695,0.127
27,0.707,0.139
28,0.726,0.191
29,0.740,0.231
30,0.809,0.311
31,0.847,0.353
32,0.869,0.375
33,0.896,0.402
34,0.905,0.411
35,0.936,0.437
36,0.950,0.450
37,0.972,0.470
38,0.980,0.478
39,0.992,0.488
40,1.001,0.495
41,1.010,0.500
42,1.015,0.503
43,1.016,0.505
44,1.010,0.510
45,0.996,0.512
46,0.973,0.516
47,0.966,0.516
48,0.914,0.521
49,0.889,0.524
50,0.816,0.521
51,0.768,0.520
52,0.725,0.520
53,0.675,0.517
54,0.618,0.509
55,0.574,0.503
56,0.516,0.495
57,0.469,0.490
58,0.429,0.487
59,0.389,0.485
60,0.351,0.480
61,0.309,0.477
62,0.282,0.477
63,0.258,0.482
64,0.248,0.482
65,0.244,0.482
66,0.241,0.485
67,0.245,0.489
68,0.248,0.498
69,0.255,0.509
70,0.274,0.541
71,0.290,0.568
72,0.309,0.598
73,0.336,0.637
74,0.361,0.677
75,0.389,0.705
76,0.421,0.726
77,0.442,0.747
78,0.457,0.790
79,0.470,0.831
80,0.488,0.871
81,0.511,0.909
82,0.517,0.919
83,0.539,0.925
84,0.548,0.926
85,0.560,0.926
86,0.575,0.926
87,0.583,0.926
88,0.591,0.921
89,0.600,0.910
90,0.719,0.752
91,0.853,0.570
92,0.898,0.510
93,0.924,0.465
94,0.932,0.449
95,0.939,0.443
96,0.945,0.440
97,0.946,0.440
98,0.949,0.435
99,0.950,0.432
100,0.950,0.432
