Frame,x,y
1,0.350,0.572
2,0.349,0.567
3,0.321,0.549
4,0.308,0.542
5,0.301,0.539
6,0.313,0.512
7,0.324,0.490
8,0.328,0.481
9,0.352,0.436
10,0.423,0.301
11,0.455,0.240
12,0.470,0.212
13,0.495,0.176
14,0.509,0.155
15,0.515,0.147
16,0.524,0.142
17,0.539,0.139
18,0.545,0.137
19,0.559,0.136
20,0.566,0.136
21,0.570,0.136
22,0.578,0.138
23,0.589,0.141
24,0.595,0.143
25,0.633,0.188
26,0.658,0.218
27,0.669,0.231
28,0.697,0.259
29,0.752,0.317
30,0.777,0.343
31,0.824,0.401
32,0.856,0.442
33,0.869,0.459
34,0.892,0.483
35,0.941,0.531
36,0.963,0.553
37,0.973,0.563
38,0.982,0.589
39,0.986,0.603
40,0.986,0.608
41,0.980,0.608
42,0.977,0.608
43,0.976,0.608
44,0.921,0.619
45,0.888,0.626
46,0.874,0.629
47,0.812,0.627
48,0.702,0.620
49,0.652,0.616
50,0.569,0.609
51,0.518,0.604
52,0.498,0.602
53,0.471,0.597
54,0.428,0.590
55,0.409,0.587
56,0.360,0.572
57,0.327,0.562
58,0.315,0.558
59,0.294,0.552
60,0.254,0.544
61,0.236,0.541
62,0.227,0.540
63,0.224,0.540
64,0.222,0.540
65,0.230,0.547
66,0.249,0.565
67,0.258,0.574
68,0.262,0.578
69,0.300,0.612
70,0.320,0.631
71,0.353,0.661
72,0.427,0.730
73,0.461,0.761
74,0.476,0.776
75,0.520,0.807
76,0.545,0.823
77,0.558,0.831
78,0.574,0.849
79,0.595,0.878
80,0.605,0.890
81,0.634,0.896
82,0.653,0.898
83,0.661,0.898
84,0.673,0.895
85,0.692,0.888
86,0.700,0.885
87,0.736,0.841
88,0.761,0.811
89,0.771,0.799
90,0.799,0.765
91,0.855,0.697
92,0.881,0.667
93,0.936,0.606
94,0.972,0.566
95,0.988,0.548
96,1.000,0.534
97,1.014,0.514
98,1.021,0.504
99,1.024,0.500
100,1.040,0.498
