Frame,x,y
1,0.728,0.158
2,0.730,0.158
3,0.734,0.158
4,0.736,0.158
5,0.747,0.149
6,0.753,0.145
7,0.762,0.139
8,0.794,0.124
9,0.807,0.117
10,0.839,0.111
11,0.868,0.107
12,0.878,0.106
13,0.924,0.123
14,0.944,0.132
15,0.968,0.146
16,1.008,0.170
17,1.020,0.177
18,1.054,0.218
19,1.073,0.240
20,1.083,0.255
21,1.105,0.302
22,1.112,0.319
23,1.130,0.358
24,1.145,0.394
25,1.150,0.407
26,1.167,0.463
27,1.176,0.489
28,1.179,0.518
29,1.180,0.568
30,1.180,0.583
31,1.159,0.679
32,1.146,0.735
33,1.138,0.761
34,1.099,0.804
35,1.085,0.821
36,1.055,0.836
37,1.026,0.849
38,1.017,0.854
39,0.969,0.863
40,0.947,0.868
41,0.935,0.862
42,0.922,0.848
43,0.917,0.843
44,0.876,0.834
45,0.850,0.829
46,0.836,0.827
47,0.780,0.819
48,0.759,0.816
49,0.714,0.805
50,0.665,0.791
51,0.648,0.786
52,0.584,0.740
53,0.552,0.718
54,0.536,0.688
55,0.511,0.627
56,0.503,0.606
57,0.498,0.545
58,0.496,0.509
59,0.497,0.491
60,0.510,0.427
61,0.514,0.401
62,0.530,0.366
63,0.549,0.324
64,0.555,0.310
65,0.590,0.270
66,0.606,0.252
67,0.623,0.240
68,0.658,0.219
69,0.670,0.213
70,0.693,0.201
71,0.707,0.192
72,0.712,0.188
73,0.692,0.168
74,0.684,0.160
75,0.661,0.151
76,0.629,0.140
77,0.619,0.137
78,0.591,0.132
79,0.577,0.128
80,0.578,0.126
81,0.593,0.120
82,0.599,0.118
83,0.623,0.125
84,0.641,0.131
85,0.648,0.134
86,0.695,0.156
87,0.714,0.164
88,0.726,0.172
89,0.738,0.182
90,0.743,0.185
91,0.740,0.219
92,0.737,0.238
93,0.737,0.256
94,0.742,0.307
95,0.744,0.326
96,0.753,0.375
97,0.761,0.414
98,0.764,0.428
99,0.776,0.440
100,0.780,0.444
