Frame,x,y
1,0.704,0.166
2,0.706,0.151
3,0.707,0.147
4,0.708,0.144
5,0.720,0.136
6,0.726,0.132
7,0.752,0.130
8,0.767,0.129
9,0.787,0.126
10,0.807,0.122
11,0.819,0.120
12,0.851,0.130
13,0.866,0.134
14,0.904,0.149
15,0.937,0.169
16,0.959,0.185
17,0.980,0.188
18,0.988,0.188
19,1.022,0.241
20,1.045,0.263
21,1.070,0.280
22,1.093,0.321
23,1.104,0.341
24,1.125,0.424
25,1.144,0.483
26,1.179,0.585
27,1.197,0.616
28,1.207,0.627
29,1.191,0.674
30,1.185,0.700
31,1.180,0.763
32,1.163,0.803
33,1.147,0.827
34,1.029,0.885
35,0.980,0.908
36,0.986,0.908
37,0.931,0.914
38,0.851,0.922
39,0.749,0.909
40,0.702,0.900
41,0.645,0.884
42,0.611,0.861
43,0.556,0.816
44,0.510,0.766
45,0.486,0.737
46,0.459,0.676
47,0.449,0.647
48,0.433,0.590
49,0.430,0.549
50,0.430,0.523
51,0.433,0.483
52,0.434,0.467
53,0.447,0.421
54,0.457,0.394
55,0.466,0.370
56,0.488,0.335
57,0.498,0.319
58,0.519,0.287
59,0.530,0.276
60,0.545,0.261
61,0.559,0.252
62,0.565,0.248
63,0.603,0.223
64,0.619,0.212
65,0.645,0.191
66,0.664,0.176
67,0.677,0.165
68,0.692,0.150
69,0.698,0.144
70,0.711,0.142
71,0.710,0.139
72,0.704,0.136
73,0.682,0.134
74,0.672,0.134
75,0.635,0.124
76,0.619,0.122
77,0.601,0.122
78,0.600,0.120
79,0.600,0.120
80,0.614,0.114
81,0.621,0.113
82,0.637,0.114
83,0.654,0.120
84,0.667,0.124
85,0.682,0.131
86,0.688,0.135
87,0.692,0.153
88,0.698,0.162
89,0.706,0.170
90,0.711,0.177
91,0.712,0.180
92,0.710,0.205
93,0.711,0.206
94,0.712,0.196
95,0.694,0.228
96,0.683,0.250
97,0.670,0.262
98,0.665,0.266
99,0.660,0.275
100,0.660,0.276
