Frame,x,y
1,0.734,0.266
2,0.749,0.269
3,0.757,0.271
4,0.773,0.279
5,0.791,0.288
6,0.806,0.297
7,0.830,0.318
8,0.842,0.328
9,0.865,0.358
10,0.882,0.381
11,0.893,0.409
12,0.904,0.446
13,0.910,0.470
14,0.903,0.527
15,0.899,0.559
16,0.883,0.604
17,0.867,0.643
18,0.850,0.673
19,0.820,0.708
20,0.805,0.726
21,0.763,0.745
22,0.734,0.757
23,0.694,0.762
24,0.646,0.762
25,0.615,0.760
26,0.566,0.743
27,0.540,0.734
28,0.507,0.709
29,0.483,0.687
30,0.464,0.664
31,0.446,0.631
32,0.436,0.612
33,0.431,0.569
34,0.427,0.543
35,0.432,0.506
36,0.440,0.468
37,0.449,0.441
38,0.472,0.400
39,0.484,0.379
40,0.522,0.345
41,0.552,0.320
42,0.581,0.303
43,0.615,0.290
44,0.636,0.282
45,0.668,0.277
46,0.687,0.273
47,0.703,0.272
48,0.716,0.272
49,0.722,0.272
50,0.720,0.274
51,0.720,0.274
52,0.706,0.272
53,0.696,0.272
54,0.677,0.269
55,0.654,0.265
56,0.637,0.263
57,0.602,0.258
58,0.584,0.256
59,0.554,0.250
60,0.528,0.243
61,0.504,0.237
62,0.473,0.229
63,0.456,0.224
64,0.440,0.221
65,0.429,0.219
66,0.426,0.219
67,0.426,0.220
68,0.429,0.221
69,0.446,0.226
70,0.454,0.228
71,0.485,0.233
72,0.510,0.238
73,0.539,0.243
74,0.577,0.249
75,0.600,0.252
76,0.644,0.259
77,0.669,0.263
78,0.698,0.268
79,0.724,0.274
80,0.740,0.277
81,0.753,0.282
82,0.759,0.286
83,0.757,0.292
84,0.755,0.296
85,0.745,0.304
86,0.729,0.314
87,0.717,0.320
88,0.694,0.341
89,0.681,0.351
90,0.663,0.377
91,0.649,0.401
92,0.636,0.423
93,0.619,0.450
94,0.610,0.465
95,0.597,0.485
96,0.589,0.498
97,0.583,0.509
98,0.579,0.518
99,0.579,0.523
100,0.582,0.526
