Frame,x,y
1,0.378,0.137
2,0.378,0.132
3,0.376,0.13
4,0.375,0.132
5,0.376,0.129
6,0.379,0.126
7,0.389,0.126
8,0.407,0.126
9,0.431,0.122
10,0.456,0.117
11,0.497,0.115
12,0.555,0.118
13,0.609,0.127
14,0.661,0.138
15,0.716,0.155
16,0.776,0.184
17,0.83,0.225
18,0.874,0.272
19,0.916,0.331
20,0.953,0.406
21,0.984,0.494
22,1.0,0.587
23,0.988,0.681
24,0.946,0.779
25,0.888,0.861
26,0.812,0.91
27,0.716,0.97
28,0.626,0.992
29,0.531,0.995
30,0.428,1.0
31,0.345,0.989
32,0.287,0.953
33,0.198,0.933
34,0.129,0.887
35,0.094,0.817
36,0.06,0.752
37,0.023,0.694
38,0.012,0.633
39,0.004,0.571
40,0.0,0.51
41,0.002,0.452
42,0.021,0.39
43,0.062,0.326
44,0.112,0.274
45,0.164,0.236
46,0.22,0.205
47,0.279,0.182
48,0.339,0.173
49,0.397,0.174
50,0.45,0.183
51,0.502,0.195
52,0.544,0.208
53,0.579,0.223
54,0.606,0.233
55,0.62,0.235
56,0.622,0.231
57,0.615,0.224
58,0.599,0.208
59,0.573,0.193
60,0.544,0.179
61,0.513,0.161
62,0.478,0.138
63,0.438,0.11
64,0.4,0.079
65,0.365,0.052
66,0.319,0.017
67,0.29,0.0
68,0.292,0.004
69,0.292,0.003
70,0.304,0.014
71,0.327,0.029
72,0.363,0.044
73,0.41,0.061
74,0.46,0.079
75,0.51,0.096
76,0.562,0.113
77,0.603,0.13
78,0.633,0.152
79,0.655,0.177
80,0.667,0.198
81,0.666,0.224
82,0.642,0.267
83,0.624,0.291
84,0.595,0.31
85,0.584,0.316
86,0.577,0.319
87,0.538,0.341
88,0.502,0.364
89,0.461,0.392
90,0.426,0.417
91,0.401,0.439
92,0.391,0.464
93,0.392,0.489
94,0.389,0.506
95,0.378,0.513
96,0.388,0.515
97,0.402,0.513
98,0.41,0.51
99,0.422,0.508
100,0.437,0.508
