Frame,x,y
1,0.716,0.316
2,0.718,0.316
3,0.718,0.316
4,0.723,0.318
5,0.731,0.320
6,0.736,0.322
7,0.753,0.328
8,0.765,0.332
9,0.782,0.341
10,0.807,0.358
11,0.835,0.385
12,0.850,0.400
13,0.866,0.424
14,0.878,0.444
15,0.885,0.455
16,0.890,0.462
17,0.887,0.491
18,0.885,0.511
19,0.877,0.536
20,0.862,0.568
21,0.854,0.585
22,0.833,0.615
23,0.818,0.634
24,0.796,0.653
25,0.758,0.676
26,0.703,0.695
27,0.675,0.705
28,0.635,0.704
29,0.600,0.699
30,0.580,0.696
31,0.569,0.694
32,0.541,0.672
33,0.522,0.657
34,0.506,0.635
35,0.488,0.603
36,0.479,0.586
37,0.471,0.548
38,0.465,0.521
39,0.463,0.494
40,0.468,0.456
41,0.483,0.416
42,0.490,0.395
43,0.508,0.374
44,0.529,0.356
45,0.541,0.345
46,0.547,0.339
47,0.576,0.330
48,0.598,0.323
49,0.619,0.319
50,0.646,0.316
51,0.660,0.314
52,0.679,0.307
53,0.692,0.302
54,0.700,0.297
55,0.703,0.289
56,0.697,0.285
57,0.693,0.281
58,0.682,0.278
59,0.669,0.275
60,0.662,0.274
61,0.658,0.272
62,0.636,0.265
63,0.618,0.259
64,0.603,0.254
65,0.583,0.250
66,0.572,0.248
67,0.557,0.244
68,0.545,0.241
69,0.538,0.238
70,0.533,0.234
71,0.541,0.236
72,0.545,0.236
73,0.557,0.236
74,0.573,0.236
75,0.582,0.236
76,0.587,0.236
77,0.606,0.239
78,0.622,0.241
79,0.638,0.246
80,0.663,0.260
81,0.675,0.267
82,0.691,0.274
83,0.702,0.280
84,0.709,0.283
85,0.712,0.288
86,0.707,0.298
87,0.703,0.304
88,0.695,0.314
89,0.684,0.326
90,0.678,0.332
91,0.675,0.335
92,0.665,0.346
93,0.658,0.355
94,0.650,0.366
95,0.636,0.386
96,0.628,0.396
97,0.622,0.405
98,0.618,0.412
99,0.616,0.416
100,0.616,0.416
