Frame,x,y
1,0.442,0.1
2,0.442,0.1
3,0.442,0.096
4,0.44,0.097
5,0.438,0.102
6,0.444,0.104
7,0.457,0.1
8,0.474,0.096
9,0.507,0.085
10,0.551,0.075
11,0.599,0.071
12,0.653,0.073
13,0.715,0.082
14,0.785,0.097
15,0.843,0.127
16,0.893,0.173
17,0.941,0.226
18,0.982,0.287
19,1.0,0.361
20,0.99,0.441
21,0.982,0.525
22,0.956,0.611
23,0.892,0.715
24,0.776,0.839
25,0.634,0.943
26,0.52,0.99
27,0.391,1.0
28,0.287,0.982
29,0.203,0.952
30,0.161,0.95
31,0.155,0.937
32,0.12,0.856
33,0.096,0.805
34,0.031,0.714
35,0.0,0.626
36,0.009,0.55
37,0.035,0.469
38,0.063,0.415
39,0.103,0.348
40,0.163,0.268
41,0.219,0.218
42,0.268,0.191
43,0.322,0.158
44,0.373,0.13
45,0.409,0.126
46,0.438,0.14
47,0.478,0.15
48,0.516,0.16
49,0.539,0.177
50,0.561,0.191
51,0.589,0.194
52,0.606,0.205
53,0.615,0.213
54,0.614,0.209
55,0.606,0.203
56,0.588,0.204
57,0.553,0.191
58,0.512,0.164
59,0.462,0.148
60,0.407,0.139
61,0.354,0.116
62,0.308,0.08
63,0.269,0.046
64,0.239,0.023
65,0.208,0.002
66,0.21,0.008
67,0.222,0.02
68,0.224,0.018
69,0.258,0.023
70,0.306,0.025
71,0.359,0.042
72,0.415,0.059
73,0.468,0.064
74,0.514,0.071
75,0.556,0.091
76,0.599,0.115
77,0.635,0.127
78,0.662,0.144
79,0.672,0.172
80,0.664,0.195
81,0.647,0.209
82,0.616,0.228
83,0.584,0.254
84,0.582,0.256
85,0.563,0.272
86,0.514,0.318
87,0.478,0.356
88,0.455,0.375
89,0.433,0.399
90,0.415,0.429
91,0.405,0.443
92,0.401,0.444
93,0.403,0.435
94,0.413,0.399
95,0.419,0.371
96,0.426,0.359
97,0.429,0.355
98,0.434,0.352
99,0.444,0.347
100,0.453,0.344
