Frame,x,y
1,0.646,0.16
2,0.645,0.154
3,0.649,0.143
4,0.659,0.133
5,0.671,0.126
6,0.679,0.121
7,0.686,0.121
8,0.699,0.126
9,0.716,0.13
10,0.717,0.13
11,0.723,0.132
12,0.744,0.14
13,0.768,0.154
14,0.828,0.193
15,0.896,0.24
16,0.934,0.275
17,0.97,0.322
18,0.994,0.38
19,1.0,0.443
20,1.0,0.508
21,0.987,0.581
22,0.957,0.659
23,0.913,0.735
24,0.843,0.811
25,0.75,0.888
26,0.646,0.954
27,0.541,0.992
28,0.437,1.0
29,0.349,0.994
30,0.279,0.965
31,0.219,0.914
32,0.166,0.859
33,0.112,0.815
34,0.062,0.775
35,0.038,0.718
36,0.015,0.66
37,0.0,0.606
38,0.008,0.548
39,0.03,0.486
40,0.066,0.423
41,0.114,0.363
42,0.166,0.312
43,0.22,0.266
44,0.279,0.226
45,0.344,0.19
46,0.409,0.159
47,0.465,0.141
48,0.516,0.134
49,0.567,0.13
50,0.619,0.132
51,0.657,0.138
52,0.673,0.146
53,0.678,0.154
54,0.671,0.153
55,0.654,0.149
56,0.626,0.145
57,0.592,0.135
58,0.558,0.119
59,0.524,0.1
60,0.487,0.082
61,0.451,0.068
62,0.422,0.051
63,0.397,0.033
64,0.37,0.023
65,0.351,0.011
66,0.342,0.003
67,0.344,0.0
68,0.361,-0.0
69,0.382,0.001
70,0.407,0.007
71,0.437,0.018
72,0.47,0.033
73,0.504,0.047
74,0.537,0.062
75,0.571,0.076
76,0.603,0.091
77,0.63,0.105
78,0.646,0.12
79,0.654,0.135
80,0.657,0.149
81,0.655,0.164
82,0.643,0.183
83,0.623,0.2
84,0.596,0.221
85,0.565,0.249
86,0.524,0.282
87,0.478,0.315
88,0.437,0.347
89,0.405,0.38
90,0.38,0.408
91,0.369,0.422
92,0.37,0.426
93,0.374,0.43
94,0.376,0.431
95,0.384,0.429
96,0.397,0.424
97,0.411,0.417
98,0.427,0.412
99,0.441,0.409
100,0.451,0.405
