Frame,x,y
1,0.742,0.220
2,0.747,0.227
3,0.749,0.229
4,0.756,0.212
5,0.762,0.194
6,0.791,0.167
7,0.803,0.155
8,0.809,0.150
9,0.840,0.138
10,0.856,0.131
11,0.877,0.128
12,0.901,0.128
13,0.943,0.138
14,0.963,0.143
15,0.972,0.145
16,1.001,0.163
17,1.026,0.178
18,1.044,0.196
19,1.078,0.235
20,1.107,0.285
21,1.126,0.323
22,1.133,0.338
23,1.148,0.359
24,1.166,0.385
25,1.175,0.400
26,1.186,0.465
27,1.205,0.521
28,1.226,0.574
29,1.234,0.597
30,1.237,0.619
31,1.235,0.663
32,1.234,0.682
33,1.209,0.730
34,1.163,0.771
35,1.064,0.833
36,1.024,0.851
37,1.009,0.856
38,1.003,0.858
39,0.972,0.856
40,0.932,0.852
41,0.911,0.848
42,0.852,0.831
43,0.802,0.811
44,0.760,0.792
45,0.741,0.784
46,0.721,0.770
47,0.684,0.743
48,0.667,0.733
49,0.628,0.694
50,0.605,0.658
51,0.586,0.606
52,0.577,0.584
53,0.574,0.569
54,0.574,0.509
55,0.574,0.483
56,0.586,0.439
57,0.597,0.407
58,0.621,0.366
59,0.632,0.348
60,0.636,0.340
61,0.672,0.301
62,0.689,0.282
63,0.718,0.252
64,0.746,0.224
65,0.770,0.207
66,0.780,0.198
67,0.783,0.195
68,0.777,0.179
69,0.772,0.169
70,0.750,0.162
71,0.706,0.152
72,0.663,0.148
73,0.638,0.148
74,0.628,0.148
75,0.638,0.145
76,0.652,0.142
77,0.656,0.142
78,0.674,0.144
79,0.707,0.147
80,0.720,0.148
81,0.729,0.150
82,0.753,0.160
83,0.764,0.163
84,0.768,0.166
85,0.770,0.191
86,0.772,0.203
87,0.772,0.207
88,0.772,0.249
89,0.772,0.272
90,0.772,0.283
91,0.775,0.306
92,0.778,0.328
93,0.780,0.337
94,0.779,0.361
95,0.778,0.400
96,0.778,0.416
97,0.778,0.422
98,0.780,0.425
99,0.780,0.426
100,0.780,0.426
